algorithm,precision,dims,iterations,s,nx,ny,nz,continuous_x_diagonal,x_tile_size,init_time,time,std_dev
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3146,6007.939999,1306.460277
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3849,5826.219999,154.4808454
sdd-lstmtai,S,3,100,1,50,50,50,false,48,4023,5832.919999,153.2422709
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3930,5822.5,149.1649087
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3950,5828.159999,145.4143541
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1991278,674454.5399,19711.9016
sdd-lstmtai,S,3,100,1,288,288,288,false,48,2001380,674806.6599,21910.40675
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1995460,496598,93682.0267
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1915646,678514.5399,25282.09115
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1914142,663635.8999,1229.703935
sdd-lstmtai,S,3,100,1,192,192,192,false,48,394971,63028.55999,3440.196652
sdd-lstmtai,S,3,100,1,192,192,192,false,48,403092,65608.15999,3863.949571
sdd-lstmtai,S,3,100,1,192,192,192,false,48,419281,61497.47999,1197.474329
sdd-lstmtai,S,3,100,1,192,192,192,false,48,408688,66293.69999,1110.829964
sdd-lstmtai,S,3,100,1,192,192,192,false,48,411554,61438.13999,1228.973523
sdd-lstmtai,S,3,100,1,160,160,160,false,48,215885,44381.57999,2737.701269
sdd-lstmtai,S,3,100,1,160,160,160,false,48,230239,44209.61999,1080.485536
sdd-lstmtai,S,3,100,1,160,160,160,false,48,233401,43613.5,2164.268488
sdd-lstmtai,S,3,100,1,160,160,160,false,48,233348,40669.89999,667.6263101
sdd-lstmtai,S,3,100,1,160,160,160,false,48,234763,40761.45999,582.5645444
sdd-lstmtai,S,3,100,1,350,350,350,false,48,4171196,1252078.439,3212.570653
sdd-lstmtai,S,3,100,1,350,350,350,false,48,4190017,962020.7599,113632.3127
sdd-lstmtai,S,3,100,1,350,350,350,false,48,4165446,808470.3399,153860.8623
sdd-lstmtai,S,3,100,1,350,350,350,false,48,4172328,906750.1799,214308.0759
sdd-lstmtai,S,3,100,1,350,350,350,false,48,4171886,1089309.419,133351.7962
sdd-lstmtai,S,3,100,1,96,96,96,false,48,39223,22509.43999,1585.160057
sdd-lstmtai,S,3,100,1,96,96,96,false,48,46091,21654.59999,81.92264644
sdd-lstmtai,S,3,100,1,96,96,96,false,48,47768,21937,93.8965388
sdd-lstmtai,S,3,100,1,96,96,96,false,48,46299,21429.93999,99.19665518
sdd-lstmtai,S,3,100,1,96,96,96,false,48,44724,21907.75999,138.8042593
sdd-lstmtai,S,3,100,1,128,128,128,false,48,107583,25007.5,1341.628596
sdd-lstmtai,S,3,100,1,128,128,128,false,48,121676,24016.41999,447.6929791
sdd-lstmtai,S,3,100,1,128,128,128,false,48,118715,25120.53999,582.5043591
sdd-lstmtai,S,3,100,1,128,128,128,false,48,118475,24252.71999,447.1237877
sdd-lstmtai,S,3,100,1,128,128,128,false,48,118716,24212.59999,395.7183341
sdd-lstmtai,S,3,100,1,150,150,150,false,48,216671,37581.43999,3278.539566
sdd-lstmtai,S,3,100,1,150,150,150,false,48,233822,36558.91999,664.0612875
sdd-lstmtai,S,3,100,1,150,150,150,false,48,233332,36662.83999,680.0001576
sdd-lstmtai,S,3,100,1,150,150,150,false,48,236555,36925.61999,686.7699728
sdd-lstmtai,S,3,100,1,150,150,150,false,48,234282,38372.67999,785.7902122
sdd-lstmtai,S,3,100,1,250,250,250,false,48,2383350,385398.7199,11339.00384
sdd-lstmtai,S,3,100,1,250,250,250,false,48,2432074,385632.8999,1206.52818
sdd-lstmtai,S,3,100,1,250,250,250,false,48,2404895,344804.3799,56124.23645
sdd-lstmtai,S,3,100,1,250,250,250,false,48,2421802,392450.4399,30856.69458
sdd-lstmtai,S,3,100,1,250,250,250,false,48,2418968,377809.7599,1091.925593
sdd-lstmtai,S,3,100,1,300,300,300,false,48,2320280,751674.1199,31050.59154
sdd-lstmtai,S,3,100,1,300,300,300,false,48,2176440,742003.8799,18508.75012
sdd-lstmtai,S,3,100,1,300,300,300,false,48,2213408,608385.0999,30540.16788
sdd-lstmtai,S,3,100,1,300,300,300,false,48,2208536,733363.7399,49775.0388
sdd-lstmtai,S,3,100,1,300,300,300,false,48,2210462,652948.9799,28032.31218
sdd-lstmtai,S,3,100,1,100,100,100,false,48,30796,18393.87999,920.673702
sdd-lstmtai,S,3,100,1,100,100,100,false,48,39750,16617.85999,131.4540239
sdd-lstmtai,S,3,100,1,100,100,100,false,48,40698,16561.13999,96.50803282
sdd-lstmtai,S,3,100,1,100,100,100,false,48,38164,16660.97999,83.24265493
sdd-lstmtai,S,3,100,1,100,100,100,false,48,37777,16651.55999,107.0809338
sdd-lstmtai,S,3,100,1,224,224,224,false,48,870897,145545.6799,14047.55725
sdd-lstmtai,S,3,100,1,224,224,224,false,48,882210,139593.1199,1790.70771
sdd-lstmtai,S,3,100,1,224,224,224,false,48,881933,140342.1399,1495.308757
sdd-lstmtai,S,3,100,1,224,224,224,false,48,882103,165755.5599,37839.87477
sdd-lstmtai,S,3,100,1,224,224,224,false,48,834687,186631.2799,1255.307723
sdd-lstmtai,S,3,100,1,64,64,64,false,32,8212,13354.23999,1964.540145
sdd-lstmtai,S,3,100,1,64,64,64,false,32,9986,11026.31999,46.13000758
sdd-lstmtai,S,3,100,1,64,64,64,false,32,10098,11073.55999,35.24040862
sdd-lstmtai,S,3,100,1,64,64,64,false,32,9957,11038.17999,44.4556813
sdd-lstmtai,S,3,100,1,64,64,64,false,32,9937,11031.29999,51.44871232
sdd-lstmtai,S,3,100,1,50,50,50,false,32,3251,7667.299999,1749.736508
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4310,7435.979999,76.68884925
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4343,7364.799999,77.61546237
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4141,7357.399999,73.16775245
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4065,7366.839999,75.08378253
sdd-lstmtai,S,3,100,1,288,288,288,false,32,2011391,625745.3799,44604.24764
sdd-lstmtai,S,3,100,1,288,288,288,false,32,2035891,609864.2399,4459.322148
sdd-lstmtai,S,3,100,1,288,288,288,false,32,2028618,508813.0999,90554.28219
sdd-lstmtai,S,3,100,1,288,288,288,false,32,2017487,610342,3580.12069
sdd-lstmtai,S,3,100,1,288,288,288,false,32,2022713,610546.5799,2847.934192
sdd-lstmtai,S,3,100,1,192,192,192,false,32,395781,60644.79999,3318.170514
sdd-lstmtai,S,3,100,1,192,192,192,false,32,403515,58411.51999,1410.42255
sdd-lstmtai,S,3,100,1,192,192,192,false,32,415442,58297.23999,1215.772734
sdd-lstmtai,S,3,100,1,192,192,192,false,32,404183,64223.05999,1051.077245
sdd-lstmtai,S,3,100,1,192,192,192,false,32,413022,58008.61999,1560.838837
sdd-lstmtai,S,3,100,1,160,160,160,false,32,211297,45190.23999,1296.191275
sdd-lstmtai,S,3,100,1,160,160,160,false,32,226402,45611.43999,662.5994916
sdd-lstmtai,S,3,100,1,160,160,160,false,32,226730,45693.09999,694.1539958
sdd-lstmtai,S,3,100,1,160,160,160,false,32,226240,45330.45999,651.1735931
sdd-lstmtai,S,3,100,1,160,160,160,false,32,226065,45508.79999,625.6004475
sdd-lstmtai,S,3,100,1,350,350,350,false,32,4152531,1195613.559,5285.711456
sdd-lstmtai,S,3,100,1,350,350,350,false,32,4177053,946313.6399,102371.6733
sdd-lstmtai,S,3,100,1,350,350,350,false,32,4181100,877812.1599,193506.9743
sdd-lstmtai,S,3,100,1,350,350,350,false,32,4175654,1069923.859,171358.4255
sdd-lstmtai,S,3,100,1,350,350,350,false,32,4175622,1091618.059,115678.8394
sdd-lstmtai,S,3,100,1,96,96,96,false,32,38808,18432.79999,1710.463668
sdd-lstmtai,S,3,100,1,96,96,96,false,32,46569,15804.35999,68.998771
sdd-lstmtai,S,3,100,1,96,96,96,false,32,49280,15808.23999,175.6272826
sdd-lstmtai,S,3,100,1,96,96,96,false,32,48612,15737.73999,77.6679625
sdd-lstmtai,S,3,100,1,96,96,96,false,32,46138,15671.57999,89.49035478
sdd-lstmtai,S,3,100,1,128,128,128,false,32,108209,26921,1664.578709
sdd-lstmtai,S,3,100,1,128,128,128,false,32,119401,24924.03999,366.9545999
sdd-lstmtai,S,3,100,1,128,128,128,false,32,120113,25097.19999,401.7535563
sdd-lstmtai,S,3,100,1,128,128,128,false,32,120652,25484.71999,409.0824875
sdd-lstmtai,S,3,100,1,128,128,128,false,32,119109,25048.79999,411.8948895
sdd-lstmtai,S,3,100,1,150,150,150,false,32,215711,42077.67999,1228.892337
sdd-lstmtai,S,3,100,1,150,150,150,false,32,232838,41810.67999,338.8601741
sdd-lstmtai,S,3,100,1,150,150,150,false,32,231362,41857.93999,316.1144988
sdd-lstmtai,S,3,100,1,150,150,150,false,32,227505,42297.19999,314.1289544
sdd-lstmtai,S,3,100,1,150,150,150,false,32,226983,42286.57999,313.4412283
sdd-lstmtai,S,3,100,1,250,250,250,false,32,2425471,334306.8799,2693.458339
sdd-lstmtai,S,3,100,1,250,250,250,false,32,2446468,334799.5999,2168.088346
sdd-lstmtai,S,3,100,1,250,250,250,false,32,2450420,336559.1799,3795.479556
sdd-lstmtai,S,3,100,1,250,250,250,false,32,2438513,267810.7599,35317.78617
sdd-lstmtai,S,3,100,1,250,250,250,false,32,2380063,325914.1399,2496.637242
sdd-lstmtai,S,3,100,1,300,300,300,false,32,2321195,699668.8799,19178.56227
sdd-lstmtai,S,3,100,1,300,300,300,false,32,2332806,633784.6199,34308.47647
sdd-lstmtai,S,3,100,1,300,300,300,false,32,2330672,697778.9599,11376.36247
sdd-lstmtai,S,3,100,1,300,300,300,false,32,2330682,512135.0599,125401.6768
sdd-lstmtai,S,3,100,1,300,300,300,false,32,2329002,695593.0199,3026.049289
sdd-lstmtai,S,3,100,1,200,200,200,false,32,514720,69922.5,2682.372675
sdd-lstmtai,S,3,100,1,200,200,200,false,32,526612,76191.83999,10252.3014
sdd-lstmtai,S,3,100,1,200,200,200,false,32,534142,69919.5,1571.886067
sdd-lstmtai,S,3,100,1,200,200,200,false,32,523438,78503.07999,4600.951896
sdd-lstmtai,S,3,100,1,200,200,200,false,32,534651,75028.33999,6393.76549
sdd-lstmtai,S,3,100,1,100,100,100,false,32,29907,16698.95999,173.4771408
sdd-lstmtai,S,3,100,1,100,100,100,false,32,39363,14957.41999,1645.914057
sdd-lstmtai,S,3,100,1,100,100,100,false,32,38073,14715.37999,155.093248
sdd-lstmtai,S,3,100,1,100,100,100,false,32,38221,15279.27999,331.5858887
sdd-lstmtai,S,3,100,1,100,100,100,false,32,38798,14859.63999,155.1860509
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2668768,402401.8999,21156.77018
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2674095,420059.5399,43168.80507
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2660987,388911.8399,18813.96109
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2697554,397042.2399,3021.744949
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2712200,410851.1199,31913.96759
sdd-lstmtai,S,3,100,1,400,400,400,false,32,5161076,1773929.5,231443.8351
sdd-lstmtai,S,3,100,1,400,400,400,false,32,5162074,1290283.439,206594.695
sdd-lstmtai,S,3,100,1,400,400,400,false,32,5158458,1360880.819,254010.3716
sdd-lstmtai,S,3,100,1,400,400,400,false,32,5164207,1711808.059,189725.3973
sdd-lstmtai,S,3,100,1,400,400,400,false,32,5162857,1900395.159,14203.40614
sdd-lstmtai,S,3,100,1,224,224,224,false,32,828288,134073.7799,12049.41788
sdd-lstmtai,S,3,100,1,224,224,224,false,32,842410,140384.5999,16515.16496
sdd-lstmtai,S,3,100,1,224,224,224,false,32,838881,141490.3999,18821.80861
sdd-lstmtai,S,3,100,1,224,224,224,false,32,850781,135342.5199,11435.47652
sdd-lstmtai,S,3,100,1,224,224,224,false,32,836122,133946.9399,1603.833911
sdd-lstmtai,S,3,100,1,64,64,64,true,32,8548,13113.51999,1452.572714
sdd-lstmtai,S,3,100,1,64,64,64,true,32,10016,11051.97999,39.96222716
sdd-lstmtai,S,3,100,1,64,64,64,true,32,10199,11048.73999,36.92955997
sdd-lstmtai,S,3,100,1,64,64,64,true,32,10090,11045.97999,39.61640569
sdd-lstmtai,S,3,100,1,64,64,64,true,32,9967,11067.43999,46.73335425
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3011,8095.899999,1810.559352
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3532,7834.119999,132.3902775
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3614,7848.399999,109.1979853
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3578,7815.439999,114.4042236
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3559,7834.719999,117.1107236
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1863096,599129.5999,4630.492712
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1871111,546400.7799,63111.11431
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1869138,593107.0399,3637.347841
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1870973,586489.5599,20512.34238
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1871091,564344.9199,25554.6682
sdd-lstmtai,S,3,100,1,192,192,192,true,32,370386,56692.57999,2338.173022
sdd-lstmtai,S,3,100,1,192,192,192,true,32,390861,56437.77999,1162.801398
sdd-lstmtai,S,3,100,1,192,192,192,true,32,392164,56660.11999,1181.642901
sdd-lstmtai,S,3,100,1,192,192,192,true,32,397873,63800.45999,2730.800243
sdd-lstmtai,S,3,100,1,192,192,192,true,32,378911,61523.55999,3440.516002
sdd-lstmtai,S,3,100,1,160,160,160,true,32,185657,38817.41999,3662.711149
sdd-lstmtai,S,3,100,1,160,160,160,true,32,202350,41522.63999,3343.324595
sdd-lstmtai,S,3,100,1,160,160,160,true,32,188069,42772.43999,1305.511289
sdd-lstmtai,S,3,100,1,160,160,160,true,32,196714,42324.27999,2972.447873
sdd-lstmtai,S,3,100,1,160,160,160,true,32,192742,38010.03999,490.2002023
sdd-lstmtai,S,3,100,1,350,350,350,true,32,3202084,1180942.879,3709.163283
sdd-lstmtai,S,3,100,1,350,350,350,true,32,3217179,845202.5999,95244.37866
sdd-lstmtai,S,3,100,1,350,350,350,true,32,3231355,1182812.299,3404.57823
sdd-lstmtai,S,3,100,1,350,350,350,true,32,3227012,785370.2599,72064.69311
sdd-lstmtai,S,3,100,1,350,350,350,true,32,3222642,1145459.379,67711.65592
sdd-lstmtai,S,3,100,1,96,96,96,true,32,35742,18594.91999,1621.247135
sdd-lstmtai,S,3,100,1,96,96,96,true,32,40239,15659.33999,81.84512447
sdd-lstmtai,S,3,100,1,96,96,96,true,32,39796,15609.27999,60.94392176
sdd-lstmtai,S,3,100,1,96,96,96,true,32,39016,15649.75999,63.70763219
sdd-lstmtai,S,3,100,1,96,96,96,true,32,38970,15592.89999,78.74446012
sdd-lstmtai,S,3,100,1,128,128,128,true,32,104357,24664.01999,1980.001388
sdd-lstmtai,S,3,100,1,128,128,128,true,32,113744,22243.37999,231.1590699
sdd-lstmtai,S,3,100,1,128,128,128,true,32,115181,22152.71999,218.358333
sdd-lstmtai,S,3,100,1,128,128,128,true,32,113040,22478.19999,240.3360979
sdd-lstmtai,S,3,100,1,128,128,128,true,32,114684,22140.63999,233.5486039
sdd-lstmtai,S,3,100,1,150,150,150,true,32,160887,38873.15999,2037.246586
sdd-lstmtai,S,3,100,1,150,150,150,true,32,176838,37663.23999,276.1155236
sdd-lstmtai,S,3,100,1,150,150,150,true,32,177764,37438.73999,317.1891429
sdd-lstmtai,S,3,100,1,150,150,150,true,32,174191,37616.47999,308.4527347
sdd-lstmtai,S,3,100,1,150,150,150,true,32,173939,37636.63999,295.4573918
sdd-lstmtai,S,3,100,1,250,250,250,true,32,1734877,310434.5199,1635.609662
sdd-lstmtai,S,3,100,1,250,250,250,true,32,1775424,322296.0799,3601.357026
sdd-lstmtai,S,3,100,1,250,250,250,true,32,1764524,253148.4799,46180.82124
sdd-lstmtai,S,3,100,1,250,250,250,true,32,1763166,318693.9799,1050.93839
sdd-lstmtai,S,3,100,1,250,250,250,true,32,1785559,318744.6999,1164.95178
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1909868,688582.1199,3489.742636
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1926925,518248.7999,101728.1119
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1922338,687265.6199,2775.992542
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1926272,677904.2199,38162.51333
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1835850,579722.2999,31298.67653
sdd-lstmtai,S,3,100,1,200,200,200,true,32,378239,66564.89999,7168.517992
sdd-lstmtai,S,3,100,1,200,200,200,true,32,406634,62271.71999,1343.18654
sdd-lstmtai,S,3,100,1,200,200,200,true,32,414731,61904.87999,1488.670825
sdd-lstmtai,S,3,100,1,200,200,200,true,32,409337,68769.63999,884.7696595
sdd-lstmtai,S,3,100,1,200,200,200,true,32,416406,62373.11999,1499.515383
sdd-lstmtai,S,3,100,1,100,100,100,true,32,26420,15742.35999,174.209157
sdd-lstmtai,S,3,100,1,100,100,100,true,32,34578,13265.91999,1289.017576
sdd-lstmtai,S,3,100,1,100,100,100,true,32,31951,13040.67999,135.8791286
sdd-lstmtai,S,3,100,1,100,100,100,true,32,33931,13627.83999,127.9975562
sdd-lstmtai,S,3,100,1,100,100,100,true,32,31612,13611.61999,156.4406456
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2236347,392349.7999,15621.50138
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2252227,396461.9399,19772.49162
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2255524,334054.6999,50662.66323
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2227258,393255.4799,18069.69971
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2251198,386916.5399,948.892875
sdd-lstmtai,S,3,100,1,400,400,400,true,32,3898286,1432140.099,217024.6267
sdd-lstmtai,S,3,100,1,400,400,400,true,32,3913942,1500017.779,249311.5345
sdd-lstmtai,S,3,100,1,400,400,400,true,32,3919052,1474720,338821.0104
sdd-lstmtai,S,3,100,1,400,400,400,true,32,3917302,1556676.319,232002.1757
sdd-lstmtai,S,3,100,1,400,400,400,true,32,3928005,1689672.079,178380.7547
sdd-lstmtai,S,3,100,1,224,224,224,true,32,836346,126350.5399,1355.555903
sdd-lstmtai,S,3,100,1,224,224,224,true,32,851340,125381.0399,1156.489463
sdd-lstmtai,S,3,100,1,224,224,224,true,32,851770,134364.4199,15021.82662
sdd-lstmtai,S,3,100,1,224,224,224,true,32,848843,125221.7999,1072.475379
sdd-lstmtai,S,3,100,1,224,224,224,true,32,848842,126659.7399,1129.618162
sdd-lstmtai,S,3,100,1,64,64,64,false,16,8200,11685.81999,2111.702371
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10205,9948.899999,59.59974832
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10141,9994.579999,46.89353473
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10062,9944.839999,58.94348479
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10123,9880.239999,44.83684199
sdd-lstmtai,S,3,100,1,50,50,50,false,16,3107,5096.939999,951.4926465
sdd-lstmtai,S,3,100,1,50,50,50,false,16,3968,4992.639999,225.8118473
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4056,4971.759999,221.4667072
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4060,4970.599999,224.1071172
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4066,4993.919999,218.2122672
sdd-lstmtai,S,3,100,1,288,288,288,false,16,2009308,656274.6999,3103.697815
sdd-lstmtai,S,3,100,1,288,288,288,false,16,2023880,655152.0199,3213.092332
sdd-lstmtai,S,3,100,1,288,288,288,false,16,2020885,517636.6199,81316.40655
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1873164,659830.0399,26521.93062
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1874875,654045.2199,25147.40366
sdd-lstmtai,S,3,100,1,192,192,192,false,16,397202,59013.33999,6913.125616
sdd-lstmtai,S,3,100,1,192,192,192,false,16,406360,52803.61999,1125.86864
sdd-lstmtai,S,3,100,1,192,192,192,false,16,416708,61005.31999,6957.854618
sdd-lstmtai,S,3,100,1,192,192,192,false,16,406541,57290.13999,3453.118121
sdd-lstmtai,S,3,100,1,192,192,192,false,16,413512,52057,1396.586309
sdd-lstmtai,S,3,100,1,160,160,160,false,16,200758,36332.45999,1227.748006
sdd-lstmtai,S,3,100,1,160,160,160,false,16,218763,36884.11999,771.9688242
sdd-lstmtai,S,3,100,1,160,160,160,false,16,219954,38962.93999,2631.906703
sdd-lstmtai,S,3,100,1,160,160,160,false,16,216610,37223.53999,1186.640724
sdd-lstmtai,S,3,100,1,160,160,160,false,16,218030,36735.01999,886.1542865
sdd-lstmtai,S,3,100,1,350,350,350,false,16,3995705,1110354.359,123787.1811
sdd-lstmtai,S,3,100,1,350,350,350,false,16,4009996,1291496.259,30304.95112
sdd-lstmtai,S,3,100,1,350,350,350,false,16,4001558,958929.7599,111944.3847
sdd-lstmtai,S,3,100,1,350,350,350,false,16,4120519,1062241.159,161996.4611
sdd-lstmtai,S,3,100,1,350,350,350,false,16,4125373,1221624.059,4095.186547
sdd-lstmtai,S,3,100,1,96,96,96,false,16,38066,18450.15999,1285.049327
sdd-lstmtai,S,3,100,1,96,96,96,false,16,47455,16138.45999,72.25073286
sdd-lstmtai,S,3,100,1,96,96,96,false,16,47857,16235.09999,73.23011675
sdd-lstmtai,S,3,100,1,96,96,96,false,16,48540,16081.13999,76.43297979
sdd-lstmtai,S,3,100,1,96,96,96,false,16,45543,15976.43999,52.00159997
sdd-lstmtai,S,3,100,1,128,128,128,false,16,104315,32067.31999,2196.439805
sdd-lstmtai,S,3,100,1,128,128,128,false,16,115037,30000.85999,693.7315045
sdd-lstmtai,S,3,100,1,128,128,128,false,16,116828,29977.37999,868.6546584
sdd-lstmtai,S,3,100,1,128,128,128,false,16,114022,29888.01999,969.3520411
sdd-lstmtai,S,3,100,1,128,128,128,false,16,119137,29909.89999,831.2425217
sdd-lstmtai,S,3,100,1,150,150,150,false,16,201842,39413.75999,1154.369395
sdd-lstmtai,S,3,100,1,150,150,150,false,16,219730,39278.71999,411.4597448
sdd-lstmtai,S,3,100,1,150,150,150,false,16,222857,41838.41999,1399.661631
sdd-lstmtai,S,3,100,1,150,150,150,false,16,216824,39190.89999,1017.222104
sdd-lstmtai,S,3,100,1,150,150,150,false,16,216832,38725.21999,328.9775852
sdd-lstmtai,S,3,100,1,250,250,250,false,16,2383777,340452.2999,1894.886859
sdd-lstmtai,S,3,100,1,250,250,250,false,16,2395960,340594.3599,1795.560255
sdd-lstmtai,S,3,100,1,250,250,250,false,16,2415542,341526.8199,4205.15054
sdd-lstmtai,S,3,100,1,250,250,250,false,16,2403563,326477.2199,26067.89539
sdd-lstmtai,S,3,100,1,250,250,250,false,16,2411970,345553.4199,1779.956584
sdd-lstmtai,S,3,100,1,300,300,300,false,16,2190952,723495.0999,34133.35972
sdd-lstmtai,S,3,100,1,300,300,300,false,16,2201068,623679.2999,115351.6132
sdd-lstmtai,S,3,100,1,300,300,300,false,16,2199713,708247.6199,7131.97268
sdd-lstmtai,S,3,100,1,300,300,300,false,16,2201368,707738.9199,26205.30669
sdd-lstmtai,S,3,100,1,300,300,300,false,16,2200232,687507.8799,30117.51321
sdd-lstmtai,S,3,100,1,200,200,200,false,16,489423,61518.07999,2287.912339
sdd-lstmtai,S,3,100,1,200,200,200,false,16,500400,62374.47999,1442.024663
sdd-lstmtai,S,3,100,1,200,200,200,false,16,506133,63112.73999,1619.61952
sdd-lstmtai,S,3,100,1,200,200,200,false,16,498314,64564.67999,2674.910282
sdd-lstmtai,S,3,100,1,200,200,200,false,16,511406,63018.71999,2676.341951
sdd-lstmtai,S,3,100,1,100,100,100,false,16,30982,16142.71999,180.2318551
sdd-lstmtai,S,3,100,1,100,100,100,false,16,38783,15122.07999,1314.076022
sdd-lstmtai,S,3,100,1,100,100,100,false,16,37288,14953.31999,83.98605598
sdd-lstmtai,S,3,100,1,100,100,100,false,16,36949,14928.13999,134.8983335
sdd-lstmtai,S,3,100,1,100,100,100,false,16,36330,14949.17999,161.1431276
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2690527,387342.3199,3191.065122
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2702275,389847.2999,2664.902289
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2716358,389395.5,5072.958199
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2713114,366392.1999,2655.596761
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2705795,385093.5799,2907.670573
sdd-lstmtai,S,3,100,1,400,400,400,false,16,5004730,1444279.859,395577.1918
sdd-lstmtai,S,3,100,1,400,400,400,false,16,4915490,1431388.459,276200.3905
sdd-lstmtai,S,3,100,1,400,400,400,false,16,4836122,1342988.079,236950.6915
sdd-lstmtai,S,3,100,1,400,400,400,false,16,4950217,1909070.519,61239.79899
sdd-lstmtai,S,3,100,1,400,400,400,false,16,4949101,1701982.639,119967.1941
sdd-lstmtai,S,3,100,1,224,224,224,false,16,819384,164636.5799,34060.13421
sdd-lstmtai,S,3,100,1,224,224,224,false,16,823401,150517,1918.459361
sdd-lstmtai,S,3,100,1,224,224,224,false,16,831774,150049.3399,2076.503008
sdd-lstmtai,S,3,100,1,224,224,224,false,16,830129,149907.0799,1878.952802
sdd-lstmtai,S,3,100,1,224,224,224,false,16,830148,151328.7399,1906.844899
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,7201,9698.039999,819.6179344
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,10101,9646.679999,104.6837981
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,10761,8576.939999,134.6783442
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,10573,9666.679999,116.4533279
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,10653,9743.539999,136.8994097
sdd-lstmtai,S,3,100,1,50,50,50,true,10000,2831,6427.159999,2154.385771
sdd-lstmtai,S,3,100,1,50,50,50,true,10000,5143,6668.379999,144.1586473
sdd-lstmtai,S,3,100,1,50,50,50,true,10000,5271,6019.839999,149.7557157
sdd-lstmtai,S,3,100,1,50,50,50,true,10000,5184,6673.299999,125.4705144
sdd-lstmtai,S,3,100,1,50,50,50,true,10000,5193,6023,152.9845743
sdd-lstmtai,S,3,100,1,288,288,288,true,10000,1860949,755132.2599,4218.97293
sdd-lstmtai,S,3,100,1,288,288,288,true,10000,1271080,464777.2999,2662.635515
sdd-lstmtai,S,3,100,1,288,288,288,true,10000,1261254,482741.2399,13492.44711
sdd-lstmtai,S,3,100,1,288,288,288,true,10000,1273440,469289.1199,39575.65734
sdd-lstmtai,S,3,100,1,288,288,288,true,10000,1291575,416879.6199,2005.779837
sdd-lstmtai,S,3,100,1,192,192,192,true,10000,375310,90489.19999,3457.127449
sdd-lstmtai,S,3,100,1,192,192,192,true,10000,379138,88596.35999,986.7802746
sdd-lstmtai,S,3,100,1,192,192,192,true,10000,384880,90549.67999,3563.598374
sdd-lstmtai,S,3,100,1,192,192,192,true,10000,381656,95334.05999,942.4933826
sdd-lstmtai,S,3,100,1,192,192,192,true,10000,382648,91204.43999,3536.48538
sdd-lstmtai,S,3,100,1,160,160,160,true,10000,181841,57385.65999,1497.241645
