algorithm,precision,dims,iterations,s,nx,ny,nz,continuous_x_diagonal,x_tile_size,init_time,time,std_dev
sdd-pb,S,3,100,1,64,64,64,false,48,9733,14486.13999,7747.542709
sdd-pb,S,3,100,1,64,64,64,false,48,10461,16638.77999,2359.700975
sdd-pb,S,3,100,1,64,64,64,false,48,10616,23166.33999,1079.052781
sdd-pb,S,3,100,1,64,64,64,false,48,11260,24052.87999,185.3219512
sdd-pb,S,3,100,1,64,64,64,false,48,11412,24889.5,843.5604127
sdd-pb,S,3,100,1,50,50,50,false,48,3429,5177.679999,1500.220323
sdd-pb,S,3,100,1,50,50,50,false,48,3990,5475.259999,70.32547475
sdd-pb,S,3,100,1,50,50,50,false,48,4450,5483.099999,47.2293341
sdd-pb,S,3,100,1,50,50,50,false,48,4441,5478.599999,45.40176208
sdd-pb,S,3,100,1,50,50,50,false,48,4487,5429.379999,40.92133428
sdd-pb,S,3,100,1,288,288,288,false,48,1800726,1997839.639,996927.7909
sdd-pb,S,3,100,1,288,288,288,false,48,1808040,1817689.679,593935.1508
sdd-pb,S,3,100,1,288,288,288,false,48,1822134,1442023.259,846798.386
sdd-pb,S,3,100,1,288,288,288,false,48,1838601,2451566.379,707007.814
sdd-pb,S,3,100,1,288,288,288,false,48,1781140,2592498.719,246726.5166
sdd-pb,S,3,100,1,192,192,192,false,48,295107,549347.6999,11715.84021
sdd-pb,S,3,100,1,192,192,192,false,48,304389,612118.6799,4481.376955
sdd-pb,S,3,100,1,192,192,192,false,48,393835,550931.3199,2587.633331
sdd-pb,S,3,100,1,192,192,192,false,48,300034,626531.4799,214302.1853
sdd-pb,S,3,100,1,192,192,192,false,48,477207,1002289.259,22352.39416
sdd-pb,S,3,100,1,160,160,160,false,48,162563,451583.5,40715.99927
sdd-pb,S,3,100,1,160,160,160,false,48,166768,416654.5199,7136.766063
sdd-pb,S,3,100,1,160,160,160,false,48,166965,420171.4399,7331.970955
sdd-pb,S,3,100,1,160,160,160,false,48,164780,350687.2799,4161.322905
sdd-pb,S,3,100,1,160,160,160,false,48,165141,347039.1199,2606.449559
sdd-pb,S,3,100,1,350,350,350,false,48,2965971,2435699.159,866640.966
sdd-pb,S,3,100,1,350,350,350,false,48,2791635,2782254.559,468009.7242
sdd-pb,S,3,100,1,350,350,350,false,48,2781755,3647146.5,1766633.187
sdd-pb,S,3,100,1,350,350,350,false,48,2801953,5079843,179631.3552
sdd-pb,S,3,100,1,350,350,350,false,48,2802119,3174552.159,740233.0523
sdd-pb,S,3,100,1,96,96,96,false,48,33057,35261.87999,61218.24042
sdd-pb,S,3,100,1,96,96,96,false,48,35562,210678.6599,11339.93362
sdd-pb,S,3,100,1,96,96,96,false,48,36107,180298.4199,9724.131434
sdd-pb,S,3,100,1,96,96,96,false,48,36394,191969.1799,7173.970626
sdd-pb,S,3,100,1,96,96,96,false,48,37445,175329.7999,3735.52763
sdd-pb,S,3,100,1,128,128,128,false,48,93070,149605.7999,48735.57344
sdd-pb,S,3,100,1,128,128,128,false,48,95523,380554.7199,44129.56149
sdd-pb,S,3,100,1,128,128,128,false,48,93280,374901.2599,28004.80233
sdd-pb,S,3,100,1,128,128,128,false,48,97276,355953.0199,18284.45858
sdd-pb,S,3,100,1,128,128,128,false,48,100643,377594.7999,38026.44177
sdd-pb,S,3,100,1,150,150,150,false,48,125671,290266.3599,41754.28942
sdd-pb,S,3,100,1,150,150,150,false,48,126388,414324.2599,28737.00062
sdd-pb,S,3,100,1,150,150,150,false,48,129161,391093.2799,3787.087403
sdd-pb,S,3,100,1,150,150,150,false,48,132575,386196.3199,6264.548578
sdd-pb,S,3,100,1,150,150,150,false,48,128129,396422.1399,6768.49874
sdd-pb,S,3,100,1,250,250,250,false,48,1235998,1888191.579,444029.1923
sdd-pb,S,3,100,1,250,250,250,false,48,1223462,1068820.5,487693.104
sdd-pb,S,3,100,1,250,250,250,false,48,1219038,1303096,559514.6924
sdd-pb,S,3,100,1,250,250,250,false,48,1220297,1939481.319,35221.51515
sdd-pb,S,3,100,1,250,250,250,false,48,1222523,998237.8199,365034.8343
sdd-pb,S,3,100,1,300,300,300,false,48,1380566,1614984.579,1204081.545
sdd-pb,S,3,100,1,300,300,300,false,48,1382521,1146686.439,538684.8262
sdd-pb,S,3,100,1,300,300,300,false,48,1382573,1922315.299,245057.7754
sdd-pb,S,3,100,1,300,300,300,false,48,1402675,2056471.5,885604.1218
sdd-pb,S,3,100,1,300,300,300,false,48,1378894,3146173.679,159257.4863
sdd-pb,S,3,100,1,200,200,200,false,48,300129,523220.9599,21465.12202
sdd-pb,S,3,100,1,200,200,200,false,48,317609,684377.6799,8426.900923
sdd-pb,S,3,100,1,200,200,200,false,48,428539,660981.6599,28673.54256
sdd-pb,S,3,100,1,200,200,200,false,48,308726,616035.7799,24045.26997
sdd-pb,S,3,100,1,200,200,200,false,48,505128,883293,19470.67212
sdd-pb,S,3,100,1,100,100,100,false,48,26169,31892.13999,58996.35554
sdd-pb,S,3,100,1,100,100,100,false,48,28217,220769.6799,10881.19991
sdd-pb,S,3,100,1,100,100,100,false,48,27272,202973.2799,6623.809148
sdd-pb,S,3,100,1,100,100,100,false,48,28986,187286.7999,4207.817776
sdd-pb,S,3,100,1,100,100,100,false,48,28209,225898.6999,10323.69149
sdd-pb,S,3,100,1,256,256,256,false,48,2684091,1630317.579,581772.7109
sdd-pb,S,3,100,1,256,256,256,false,48,2709898,1200395.839,611642.9626
sdd-pb,S,3,100,1,256,256,256,false,48,2692392,1279802.959,603772.5978
sdd-pb,S,3,100,1,256,256,256,false,48,2694247,2372366.879,73698.02458
sdd-pb,S,3,100,1,256,256,256,false,48,2697342,1170788.139,259988.1048
sdd-pb,S,3,100,1,400,400,400,false,48,3572369,3043443.299,1581292.482
sdd-pb,S,3,100,1,400,400,400,false,48,3525086,4151467.259,2339801.504
sdd-pb,S,3,100,1,400,400,400,false,48,3560396,5257528.459,888126.8923
sdd-pb,S,3,100,1,400,400,400,false,48,3580493,6275319.819,1995419.831
sdd-pb,S,3,100,1,400,400,400,false,48,3555396,7202108.139,308105.761
sdd-pb,S,3,100,1,224,224,224,false,48,690128,1481539.399,38975.55803
sdd-pb,S,3,100,1,224,224,224,false,48,683639,582733.5199,217709.5215
sdd-pb,S,3,100,1,224,224,224,false,48,677327,1172029.879,425618.1084
sdd-pb,S,3,100,1,224,224,224,false,48,677305,1451827.159,27488.64709
sdd-pb,S,3,100,1,224,224,224,false,48,686792,1147229.279,435015.2075
sdd-pb,S,3,100,1,64,64,64,false,32,9776,14349.41999,12391.78845
sdd-pb,S,3,100,1,64,64,64,false,32,10557,24059.43999,278.2237344
sdd-pb,S,3,100,1,64,64,64,false,32,11429,21612.81999,156.4999284
sdd-pb,S,3,100,1,64,64,64,false,32,11091,23593.91999,165.6970536
sdd-pb,S,3,100,1,64,64,64,false,32,11286,23844.05999,208.8332741
sdd-pb,S,3,100,1,50,50,50,false,32,3552,5677.719999,2205.112877
sdd-pb,S,3,100,1,50,50,50,false,32,4149,5865.879999,166.8881829
sdd-pb,S,3,100,1,50,50,50,false,32,4631,6196.359999,206.0598709
sdd-pb,S,3,100,1,50,50,50,false,32,4590,5835.839999,46.77878151
sdd-pb,S,3,100,1,50,50,50,false,32,4589,5782.439999,57.49022873
sdd-pb,S,3,100,1,288,288,288,false,32,1810145,1773571.899,1059451.04
sdd-pb,S,3,100,1,288,288,288,false,32,1825192,1070644.479,417611.5597
sdd-pb,S,3,100,1,288,288,288,false,32,1818364,1893995.5,644782.6339
sdd-pb,S,3,100,1,288,288,288,false,32,1800663,2541805.699,384713.9667
sdd-pb,S,3,100,1,288,288,288,false,32,1804279,2668627.519,522704.4781
sdd-pb,S,3,100,1,192,192,192,false,32,296194,398515.5,14510.1316
sdd-pb,S,3,100,1,192,192,192,false,32,301304,679897.8599,10502.62726
sdd-pb,S,3,100,1,192,192,192,false,32,324449,661164.9599,8447.739136
sdd-pb,S,3,100,1,192,192,192,false,32,306849,805144.5399,10243.55393
sdd-pb,S,3,100,1,192,192,192,false,32,331408,592179.1199,10562.81582
sdd-pb,S,3,100,1,160,160,160,false,32,167601,393969.8999,32385.10258
sdd-pb,S,3,100,1,160,160,160,false,32,171430,482479.7799,8825.673695
sdd-pb,S,3,100,1,160,160,160,false,32,172011,477256.5199,6575.061198
sdd-pb,S,3,100,1,160,160,160,false,32,172475,474264.3599,5132.653581
sdd-pb,S,3,100,1,160,160,160,false,32,168949,426523.1999,10193.2968
sdd-pb,S,3,100,1,350,350,350,false,32,2805312,2408935.179,1148829.799
sdd-pb,S,3,100,1,350,350,350,false,32,2801573,1964961.959,515428.2019
sdd-pb,S,3,100,1,350,350,350,false,32,2821382,3977872.939,517569.7565
sdd-pb,S,3,100,1,350,350,350,false,32,2794817,4938726.899,302544.4638
sdd-pb,S,3,100,1,350,350,350,false,32,2808662,4665802.859,452631.318
sdd-pb,S,3,100,1,96,96,96,false,32,32086,32353.61999,55510.21647
sdd-pb,S,3,100,1,96,96,96,false,32,35187,170336.7199,4337.364854
sdd-pb,S,3,100,1,96,96,96,false,32,36212,162234.3399,4069.166123
sdd-pb,S,3,100,1,96,96,96,false,32,36151,183124.2799,17255.89197
sdd-pb,S,3,100,1,96,96,96,false,32,36649,166987.6199,5259.399934
sdd-pb,S,3,100,1,128,128,128,false,32,91702,214711.7199,43764.80912
sdd-pb,S,3,100,1,128,128,128,false,32,98528,387046.2399,32314.36493
sdd-pb,S,3,100,1,128,128,128,false,32,99230,344978.6199,19281.50274
sdd-pb,S,3,100,1,128,128,128,false,32,99936,354873.8599,30670.40893
sdd-pb,S,3,100,1,128,128,128,false,32,99876,364405.2199,31672.07645
sdd-pb,S,3,100,1,150,150,150,false,32,125093,162775,60512.04825
sdd-pb,S,3,100,1,150,150,150,false,32,127616,412193.4799,16268.15574
sdd-pb,S,3,100,1,150,150,150,false,32,129223,397413.5,26302.56552
sdd-pb,S,3,100,1,150,150,150,false,32,128992,392369.6399,19374.85987
sdd-pb,S,3,100,1,150,150,150,false,32,129014,369025.6799,16613.64455
sdd-pb,S,3,100,1,250,250,250,false,32,1215677,1742551.139,496411.8528
sdd-pb,S,3,100,1,250,250,250,false,32,1223250,1490926.759,443835.4109
sdd-pb,S,3,100,1,250,250,250,false,32,1220358,991069.0999,264406.0211
sdd-pb,S,3,100,1,250,250,250,false,32,1223272,1664192.939,653152.1027
sdd-pb,S,3,100,1,250,250,250,false,32,1234235,2071012.519,36167.77626
sdd-pb,S,3,100,1,300,300,300,false,32,1376558,1674349.199,1198711.852
sdd-pb,S,3,100,1,300,300,300,false,32,1387598,1407220.039,501069.0793
sdd-pb,S,3,100,1,300,300,300,false,32,1390986,1798391.879,970690.101
sdd-pb,S,3,100,1,300,300,300,false,32,1384708,2414625.979,859535.256
sdd-pb,S,3,100,1,300,300,300,false,32,1379752,3140147.659,120197.9871
sdd-pb,S,3,100,1,200,200,200,false,32,300256,606108.7399,13536.94584
sdd-pb,S,3,100,1,200,200,200,false,32,306123,709715.6999,13182.03198
sdd-pb,S,3,100,1,200,200,200,false,32,351947,732451.0999,15877.20968
sdd-pb,S,3,100,1,200,200,200,false,32,304436,1134444.479,26663.48062
sdd-pb,S,3,100,1,200,200,200,false,32,304679,905749.0799,23147.96575
sdd-pb,S,3,100,1,100,100,100,false,32,27100,36073.77999,56777.87037
sdd-pb,S,3,100,1,100,100,100,false,32,29652,190361.0999,6435.168004
sdd-pb,S,3,100,1,100,100,100,false,32,28726,209983.8799,4776.220232
sdd-pb,S,3,100,1,100,100,100,false,32,30424,212724.5,14972.44198
sdd-pb,S,3,100,1,100,100,100,false,32,30906,204441.0399,6652.015417
sdd-pb,S,3,100,1,256,256,256,false,32,2698949,1666821.619,589064.8612
sdd-pb,S,3,100,1,256,256,256,false,32,2697809,1124251.599,605871.592
sdd-pb,S,3,100,1,256,256,256,false,32,2689787,1112244.979,546138.2323
sdd-pb,S,3,100,1,256,256,256,false,32,2711076,1309110.239,618907.3442
sdd-pb,S,3,100,1,256,256,256,false,32,2681586,2005202.959,21507.15964
sdd-pb,S,3,100,1,400,400,400,false,32,3619514,2244666.619,1563159.199
sdd-pb,S,3,100,1,400,400,400,false,32,3571606,4422557.559,1640953.25
sdd-pb,S,3,100,1,400,400,400,false,32,3563155,7076131.379,779223.3787
sdd-pb,S,3,100,1,400,400,400,false,32,3554495,5215188.419,471930.2174
sdd-pb,S,3,100,1,400,400,400,false,32,3581003,4661888.439,1126901.819
sdd-pb,S,3,100,1,224,224,224,false,32,681961,1459359.399,32787.74867
sdd-pb,S,3,100,1,224,224,224,false,32,687023,527738.8999,209159.2924
sdd-pb,S,3,100,1,224,224,224,false,32,678637,1227190.859,393933.086
sdd-pb,S,3,100,1,224,224,224,false,32,680221,1419666.919,32611.70444
sdd-pb,S,3,100,1,224,224,224,false,32,678869,1213693.679,396693.1613
sdd-pb,S,3,100,1,64,64,64,true,32,9929,14312.77999,9839.093698
sdd-pb,S,3,100,1,64,64,64,true,32,10290,16980.67999,120.7369769
sdd-pb,S,3,100,1,64,64,64,true,32,11532,16328.87999,206.8623348
sdd-pb,S,3,100,1,64,64,64,true,32,11629,17870.63999,80.21215867
sdd-pb,S,3,100,1,64,64,64,true,32,11152,17395,157.2094144
sdd-pb,S,3,100,1,50,50,50,true,32,3134,5698.779999,2729.06623
sdd-pb,S,3,100,1,50,50,50,true,32,3598,6876.119999,152.4962478
sdd-pb,S,3,100,1,50,50,50,true,32,4301,6790.859999,72.02194387
sdd-pb,S,3,100,1,50,50,50,true,32,4297,6700.5,81.67527165
sdd-pb,S,3,100,1,50,50,50,true,32,4274,6438.719999,69.12395821
sdd-pb,S,3,100,1,288,288,288,true,32,1648058,1886028.839,990801.2492
sdd-pb,S,3,100,1,288,288,288,true,32,1641615,1913711.839,1033043.929
sdd-pb,S,3,100,1,288,288,288,true,32,1634528,2923352.659,127072.639
sdd-pb,S,3,100,1,288,288,288,true,32,1659701,1664177.839,721350.6444
sdd-pb,S,3,100,1,288,288,288,true,32,1645105,3291664.239,55976.78074
sdd-pb,S,3,100,1,192,192,192,true,32,292417,434732.4199,17559.67486
sdd-pb,S,3,100,1,192,192,192,true,32,292922,576305.5799,3697.753037
sdd-pb,S,3,100,1,192,192,192,true,32,574010,544693.1799,3964.372498
sdd-pb,S,3,100,1,192,192,192,true,32,293427,766394.0999,132386.3401
sdd-pb,S,3,100,1,192,192,192,true,32,354931,538729.1399,1648.127944
sdd-pb,S,3,100,1,160,160,160,true,32,155905,218217.2599,58051.84123
sdd-pb,S,3,100,1,160,160,160,true,32,158969,424454.8999,25036.2594
sdd-pb,S,3,100,1,160,160,160,true,32,161082,372618.4399,10129.49033
sdd-pb,S,3,100,1,160,160,160,true,32,157850,390153.7599,3417.971758
sdd-pb,S,3,100,1,160,160,160,true,32,160179,409842.1599,8232.366946
sdd-pb,S,3,100,1,350,350,350,true,32,2334595,2199076.219,1276812.519
sdd-pb,S,3,100,1,350,350,350,true,32,2335280,2097484.339,1261315.155
sdd-pb,S,3,100,1,350,350,350,true,32,2361711,3714199.059,940758.5979
sdd-pb,S,3,100,1,350,350,350,true,32,2347652,3282691.399,1154654.294
sdd-pb,S,3,100,1,350,350,350,true,32,2367340,6281769.719,207201.3436
sdd-pb,S,3,100,1,96,96,96,true,32,32551,30880.71999,59249.70816
sdd-pb,S,3,100,1,96,96,96,true,32,33925,234681.6599,26540.67011
sdd-pb,S,3,100,1,96,96,96,true,32,35646,237446.3799,11333.86314
sdd-pb,S,3,100,1,96,96,96,true,32,36077,239464.1599,12757.18733
sdd-pb,S,3,100,1,96,96,96,true,32,34454,169487.8199,2990.776953
sdd-pb,S,3,100,1,128,128,128,true,32,91611,245860.1999,41866.19947
sdd-pb,S,3,100,1,128,128,128,true,32,93022,397932.2999,21788.00798
sdd-pb,S,3,100,1,128,128,128,true,32,94976,406563.2799,35498.38133
sdd-pb,S,3,100,1,128,128,128,true,32,95059,335734.7399,21656.21537
sdd-pb,S,3,100,1,128,128,128,true,32,98204,325659.6199,23509.80124
sdd-pb,S,3,100,1,150,150,150,true,32,97050,447112.6999,89069.84747
sdd-pb,S,3,100,1,150,150,150,true,32,100972,405213.3799,8997.05393
sdd-pb,S,3,100,1,150,150,150,true,32,103361,409997.7199,10038.68927
sdd-pb,S,3,100,1,150,150,150,true,32,103199,393439.5199,9224.344616
sdd-pb,S,3,100,1,150,150,150,true,32,99231,379651.5599,13514.43544
sdd-pb,S,3,100,1,250,250,250,true,32,987338,1766942.339,740017.1375
sdd-pb,S,3,100,1,250,250,250,true,32,989762,1228842.399,678083.0999
sdd-pb,S,3,100,1,250,250,250,true,32,996249,1313259.519,639541.2471
sdd-pb,S,3,100,1,250,250,250,true,32,994272,2023285.599,263094.4903
sdd-pb,S,3,100,1,250,250,250,true,32,1001945,1492809.699,71972.32264
sdd-pb,S,3,100,1,300,300,300,true,32,1215865,1442053.339,946765.5586
sdd-pb,S,3,100,1,300,300,300,true,32,1217135,1612661.239,1053617.365
sdd-pb,S,3,100,1,300,300,300,true,32,1221480,2153394.959,714718.3841
sdd-pb,S,3,100,1,300,300,300,true,32,1241504,3605923.559,171610.7352
sdd-pb,S,3,100,1,300,300,300,true,32,1227789,3020407.659,200347.1255
sdd-pb,S,3,100,1,200,200,200,true,32,256645,411409.8199,26918.42125
sdd-pb,S,3,100,1,200,200,200,true,32,262812,795058.8799,174509.7864
sdd-pb,S,3,100,1,200,200,200,true,32,273717,598093.2799,15933.38214
sdd-pb,S,3,100,1,200,200,200,true,32,263190,1058756.979,31167.82158
sdd-pb,S,3,100,1,200,200,200,true,32,271923,776471.5799,10053.33644
sdd-pb,S,3,100,1,100,100,100,true,32,22873,34921.11999,55668.50445
sdd-pb,S,3,100,1,100,100,100,true,32,24423,228031.0599,6191.668529
sdd-pb,S,3,100,1,100,100,100,true,32,25406,210554.4199,5662.681149
sdd-pb,S,3,100,1,100,100,100,true,32,26189,200845.2399,3670.618702
sdd-pb,S,3,100,1,100,100,100,true,32,25877,193511.8199,6849.662005
sdd-pb,S,3,100,1,256,256,256,true,32,2433332,1591182.779,747203.2783
sdd-pb,S,3,100,1,256,256,256,true,32,2442582,1456476.639,733182.447
sdd-pb,S,3,100,1,256,256,256,true,32,2450514,1561351.559,729021.3885
sdd-pb,S,3,100,1,256,256,256,true,32,2496130,2053102.059,192903.919
sdd-pb,S,3,100,1,256,256,256,true,32,2743436,1107967.259,399889.7582
sdd-pb,S,3,100,1,400,400,400,true,32,2878497,2623826.179,1502367.998
sdd-pb,S,3,100,1,400,400,400,true,32,2897950,4427658.879,688160.0223
sdd-pb,S,3,100,1,400,400,400,true,32,2893714,5637429.939,516013.0466
sdd-pb,S,3,100,1,400,400,400,true,32,2895087,7559754.119,664621.1082
sdd-pb,S,3,100,1,400,400,400,true,32,2894452,5701217.599,768756.8337
sdd-pb,S,3,100,1,224,224,224,true,32,661226,1367993.519,227016.4899
sdd-pb,S,3,100,1,224,224,224,true,32,662246,1493729.299,25409.15021
sdd-pb,S,3,100,1,224,224,224,true,32,662333,592625.8799,181940.1559
sdd-pb,S,3,100,1,224,224,224,true,32,661085,1486788.719,17617.45842
sdd-pb,S,3,100,1,224,224,224,true,32,680342,1080704.159,436641.7598
sdd-pb,S,3,100,1,64,64,64,false,16,9899,13886.03999,9110.66358
sdd-pb,S,3,100,1,64,64,64,false,16,10565,15589.91999,428.3667979
sdd-pb,S,3,100,1,64,64,64,false,16,11576,15157.13999,150.7522484
sdd-pb,S,3,100,1,64,64,64,false,16,11329,15614.81999,94.0375861
sdd-pb,S,3,100,1,64,64,64,false,16,11235,14588.15999,540.2860486
sdd-pb,S,3,100,1,50,50,50,false,16,3385,5003.399999,2579.011865
sdd-pb,S,3,100,1,50,50,50,false,16,3966,5808.239999,383.0811694
sdd-pb,S,3,100,1,50,50,50,false,16,4476,5589.759999,128.9135462
sdd-pb,S,3,100,1,50,50,50,false,16,4458,5601.139999,49.20650769
sdd-pb,S,3,100,1,50,50,50,false,16,4456,5460.719999,60.85295062
sdd-pb,S,3,100,1,288,288,288,false,16,1808598,1640881.319,600157.4932
sdd-pb,S,3,100,1,288,288,288,false,16,1834225,945174.7199,343123.5616
sdd-pb,S,3,100,1,288,288,288,false,16,1962764,774242.3199,178493.2865
sdd-pb,S,3,100,1,288,288,288,false,16,1815509,1035412.279,576995.5142
sdd-pb,S,3,100,1,288,288,288,false,16,1807666,1777851.139,603345.644
sdd-pb,S,3,100,1,192,192,192,false,16,294881,270852,34652.77158
sdd-pb,S,3,100,1,192,192,192,false,16,296051,585410.3799,10014.87834
sdd-pb,S,3,100,1,192,192,192,false,16,576003,351065.3799,7344.554281
sdd-pb,S,3,100,1,192,192,192,false,16,300923,568245.6999,6361.475757
sdd-pb,S,3,100,1,192,192,192,false,16,302850,388312.3599,34702.34118
sdd-pb,S,3,100,1,160,160,160,false,16,163332,245113.3599,20021.5458
sdd-pb,S,3,100,1,160,160,160,false,16,166465,289568.7599,5861.339019
sdd-pb,S,3,100,1,160,160,160,false,16,169216,262712.5799,2914.65668
sdd-pb,S,3,100,1,160,160,160,false,16,173714,261742.1799,5216.736446
sdd-pb,S,3,100,1,160,160,160,false,16,173577,271337.5799,6014.392674
sdd-pb,S,3,100,1,350,350,350,false,16,2780275,1912845.939,1081096.475
sdd-pb,S,3,100,1,350,350,350,false,16,2789311,1454027.079,436134.6825
sdd-pb,S,3,100,1,350,350,350,false,16,2838011,3087081.5,800829.5315
sdd-pb,S,3,100,1,350,350,350,false,16,2820573,3811919.979,261668.1832
sdd-pb,S,3,100,1,350,350,350,false,16,2812887,3882995.179,285837.3533
sdd-pb,S,3,100,1,96,96,96,false,16,32615,30314.47999,45595.267
sdd-pb,S,3,100,1,96,96,96,false,16,35248,128355.5199,6483.230997
sdd-pb,S,3,100,1,96,96,96,false,16,36134,128478.5999,6386.358658
sdd-pb,S,3,100,1,96,96,96,false,16,36214,128519.6799,5842.004407
sdd-pb,S,3,100,1,96,96,96,false,16,36330,121258.2999,7273.734194
sdd-pb,S,3,100,1,128,128,128,false,16,91081,127860,66742.16426
sdd-pb,S,3,100,1,128,128,128,false,16,97076,417877.6199,23367.19208
sdd-pb,S,3,100,1,128,128,128,false,16,100327,396389.3999,21642.45052
sdd-pb,S,3,100,1,128,128,128,false,16,100423,367776.7799,29092.20764
sdd-pb,S,3,100,1,128,128,128,false,16,100387,374237.2399,24318.38582
sdd-pb,S,3,100,1,150,150,150,false,16,124584,279868.1999,23850.05601
sdd-pb,S,3,100,1,150,150,150,false,16,125097,356541.1599,20286.99048
sdd-pb,S,3,100,1,150,150,150,false,16,130176,323236.9799,14931.17626
sdd-pb,S,3,100,1,150,150,150,false,16,125629,319812.4399,6670.160055
sdd-pb,S,3,100,1,150,150,150,false,16,129767,308539.2799,5159.485803
sdd-pb,S,3,100,1,250,250,250,false,16,1212634,1419804.119,307504.0951
sdd-pb,S,3,100,1,250,250,250,false,16,1217532,1088982.299,536413.6832
sdd-pb,S,3,100,1,250,250,250,false,16,1224940,1400474.259,371901.6668
sdd-pb,S,3,100,1,250,250,250,false,16,1223298,1626347.599,51166.62828
sdd-pb,S,3,100,1,250,250,250,false,16,1236488,1110548.439,438315.4214
sdd-pb,S,3,100,1,300,300,300,false,16,1382516,1458612.979,821786.8163
sdd-pb,S,3,100,1,300,300,300,false,16,1392263,1091311.739,461657.7101
sdd-pb,S,3,100,1,300,300,300,false,16,1389473,1437449.679,554169.3467
sdd-pb,S,3,100,1,300,300,300,false,16,1378760,2385736.639,212945.5755
sdd-pb,S,3,100,1,300,300,300,false,16,1378885,1692832.439,301173.4986
sdd-pb,S,3,100,1,200,200,200,false,16,302189,344811.3199,26017.41194
sdd-pb,S,3,100,1,200,200,200,false,16,306647,560913.9599,6647.286068
sdd-pb,S,3,100,1,200,200,200,false,16,404807,512974.4399,9650.250971
sdd-pb,S,3,100,1,200,200,200,false,16,306019,660346.0399,7613.481763
sdd-pb,S,3,100,1,200,200,200,false,16,304272,392922.3799,72155.86084
sdd-pb,S,3,100,1,100,100,100,false,16,26889,35905.91999,48638.06545
sdd-pb,S,3,100,1,100,100,100,false,16,28669,185827.7999,8970.275853
sdd-pb,S,3,100,1,100,100,100,false,16,27824,169720.3199,17141.83767
sdd-pb,S,3,100,1,100,100,100,false,16,29950,160059.3799,16450.23846
sdd-pb,S,3,100,1,100,100,100,false,16,29807,157648.0399,9329.423924
sdd-pb,S,3,100,1,256,256,256,false,16,2675387,1436047.479,522015.7738
sdd-pb,S,3,100,1,256,256,256,false,16,2676733,1123017.859,539869.1921
sdd-pb,S,3,100,1,256,256,256,false,16,2676826,1552389.819,326525.398
sdd-pb,S,3,100,1,256,256,256,false,16,2678981,1725946.639,34524.20234
sdd-pb,S,3,100,1,256,256,256,false,16,2670110,1367301.339,295421.2796
sdd-pb,S,3,100,1,400,400,400,false,16,3543849,2019128.579,1077134.695
sdd-pb,S,3,100,1,400,400,400,false,16,3549004,3285268.339,559679.2678
sdd-pb,S,3,100,1,400,400,400,false,16,3737414,2657332.619,414360.0727
sdd-pb,S,3,100,1,400,400,400,false,16,3547454,4173828.019,484998.566
sdd-pb,S,3,100,1,400,400,400,false,16,3570596,4497428.159,357071.8241
sdd-pb,S,3,100,1,224,224,224,false,16,677307,963015.0799,26522.62868
sdd-pb,S,3,100,1,224,224,224,false,16,706515,948836.6399,15106.32267
sdd-pb,S,3,100,1,224,224,224,false,16,703134,442882.6399,181117.5004
sdd-pb,S,3,100,1,224,224,224,false,16,684160,1016378.539,64537.72591
sdd-pb,S,3,100,1,224,224,224,false,16,686922,396409.6999,216503.8109
sdd-pb,S,3,100,1,64,64,64,true,10000,8645,13288.57999,8434.544405
sdd-pb,S,3,100,1,64,64,64,true,10000,17663,10361.33999,209.4779807
sdd-pb,S,3,100,1,64,64,64,true,10000,11673,12084.77999,218.2085507
sdd-pb,S,3,100,1,64,64,64,true,10000,12461,11458.95999,203.671889
sdd-pb,S,3,100,1,64,64,64,true,10000,12017,12305.63999,373.7851661
sdd-pb,S,3,100,1,50,50,50,true,10000,2932,7189.419999,1591.054921
sdd-pb,S,3,100,1,50,50,50,true,10000,4733,6555.919999,167.7176007
sdd-pb,S,3,100,1,50,50,50,true,10000,4631,6609.059999,168.3989798
sdd-pb,S,3,100,1,50,50,50,true,10000,4526,6601.879999,159.9920798
sdd-pb,S,3,100,1,50,50,50,true,10000,4007,7009.979999,118.908955
sdd-pb,S,3,100,1,288,288,288,true,10000,1625801,1948251.879,684631.5745
sdd-pb,S,3,100,1,288,288,288,true,10000,3016801,894823.0199,79759.26087
sdd-pb,S,3,100,1,288,288,288,true,10000,2654361,841083.7999,5252.551882
sdd-pb,S,3,100,1,288,288,288,true,10000,2582386,875263.0799,28076.60413
sdd-pb,S,3,100,1,288,288,288,true,10000,2514576,870823.8599,20833.5619
sdd-pb,S,3,100,1,192,192,192,true,10000,290478,777361,69787.6252
sdd-pb,S,3,100,1,192,192,192,true,10000,293123,891257.5199,53797.50851
sdd-pb,S,3,100,1,192,192,192,true,10000,551646,723887.1399,150220.1113
sdd-pb,S,3,100,1,192,192,192,true,10000,293175,1174783.159,158446.3862
sdd-pb,S,3,100,1,192,192,192,true,10000,324098,1068476.739,36274.75895
sdd-pb,S,3,100,1,160,160,160,true,10000,155570,1058643.359,49589.3201
sdd-pb,S,3,100,1,160,160,160,true,10000,160191,1109657.739,88322.92609
sdd-pb,S,3,100,1,160,160,160,true,10000,159673,810501.1799,222880.5814
sdd-pb,S,3,100,1,160,160,160,true,10000,158560,1112698.5,42905.83813
sdd-pb,S,3,100,1,160,160,160,true,10000,162809,1056386.939,28309.22865
sdd-pb,S,3,100,1,350,350,350,true,10000,2340231,2608896.959,1004371.41
