algorithm,precision,dims,iterations,s,nx,ny,nz,continuous_x_diagonal,x_tile_size,init_time,time,std_dev
sdd-pb,D,3,100,1,150,150,150,false,10000,252244,86990.95999,1455.383344
sdd-pb,D,3,100,1,150,150,150,false,10000,253939,86979.25999,1174.729616
sdd-pb,D,3,100,1,150,150,150,false,10000,251992,88065.07999,2411.31763
sdd-pb,D,3,100,1,250,250,250,false,10000,2724599,1046982.219,6766.221791
sdd-pb,D,3,100,1,250,250,250,false,10000,2763916,682349.2399,4791.910702
sdd-pb,D,3,100,1,250,250,250,false,10000,2328715,747955.5799,31967.43714
sdd-pb,D,3,100,1,250,250,250,false,10000,2365439,748843.6999,2884.217815
sdd-pb,D,3,100,1,250,250,250,false,10000,2355999,738163.5399,10461.21136
sdd-pb,D,3,100,1,300,300,300,false,10000,2882807,2043540.319,228713.5474
sdd-pb,D,3,100,1,300,300,300,false,10000,3257837,1322863.979,113073.3153
sdd-pb,D,3,100,1,300,300,300,false,10000,2907081,1800789.679,44013.90032
sdd-pb,D,3,100,1,300,300,300,false,10000,2996986,1376474.879,121644.685
sdd-pb,D,3,100,1,300,300,300,false,10000,3001735,1412223.219,174456.4511
sdd-pb,D,3,100,1,200,200,200,false,10000,668768,380629.2199,3428.378143
sdd-pb,D,3,100,1,200,200,200,false,10000,677934,385215.8599,4280.609395
sdd-pb,D,3,100,1,200,200,200,false,10000,679072,356953.6599,48571.94043
sdd-pb,D,3,100,1,200,200,200,false,10000,679627,303892.5399,23684.39579
sdd-pb,D,3,100,1,200,200,200,false,10000,673642,322170.7599,2707.183041
sdd-pb,D,3,100,1,100,100,100,false,10000,40987,37913.29999,1288.080296
sdd-pb,D,3,100,1,100,100,100,false,10000,51108,37228.75999,582.5910936
sdd-pb,D,3,100,1,100,100,100,false,10000,51508,37520.81999,568.103712
sdd-pb,D,3,100,1,100,100,100,false,10000,51253,36643.81999,878.4914726
sdd-pb,D,3,100,1,100,100,100,false,10000,52009,36228.67999,579.1921422
sdd-pb,D,3,100,1,256,256,256,false,10000,3095886,1125636.019,131934.4067
sdd-pb,D,3,100,1,256,256,256,false,10000,2884767,776522.6599,76970.7163
sdd-pb,D,3,100,1,256,256,256,false,10000,2786216,771527,3020.476591
sdd-pb,D,3,100,1,256,256,256,false,10000,2793268,819965.7199,7432.157092
sdd-pb,D,3,100,1,256,256,256,false,10000,2640480,799352.8999,34475.17052
sdd-pb,D,3,100,1,400,400,400,false,10000,8071404,3979207.039,161627.1554
sdd-pb,D,3,100,1,400,400,400,false,10000,7234135,3800143.379,154387.6943
sdd-pb,D,3,100,1,400,400,400,false,10000,7468808,4555813.679,1014076.117
sdd-pb,D,3,100,1,400,400,400,false,10000,7530482,5779423.799,268652.2298
sdd-pb,D,3,100,1,400,400,400,false,10000,7603906,5424160.739,615174.9594
sdd-pb,D,3,100,1,224,224,224,false,10000,1157951,652173.9399,3981.960363
sdd-pb,D,3,100,1,224,224,224,false,10000,1151419,390838.8999,1924.64824
sdd-pb,D,3,100,1,224,224,224,false,10000,877062,393478.5999,5933.439579
sdd-pb,D,3,100,1,224,224,224,false,10000,878940,399479.0999,3730.130272
sdd-pb,D,3,100,1,224,224,224,false,10000,875557,398076.4599,4390.940073
sdd-pb,D,3,100,1,64,64,64,true,16,13497,12757.55999,143.3947223
sdd-pb,D,3,100,1,64,64,64,true,16,18184,11912.51999,1282.410873
sdd-pb,D,3,100,1,64,64,64,true,16,17192,11621,75.71710506
sdd-pb,D,3,100,1,64,64,64,true,16,17157,11694.41999,77.48628007
sdd-pb,D,3,100,1,64,64,64,true,16,18199,11580.53999,75.72719722
sdd-pb,D,3,100,1,50,50,50,true,16,4162,5466.119999,1329.661049
sdd-pb,D,3,100,1,50,50,50,true,16,5609,5289.819999,133.2443905
sdd-pb,D,3,100,1,50,50,50,true,16,5788,5229.919999,131.4829023
sdd-pb,D,3,100,1,50,50,50,true,16,5753,5243.559999,153.1839626
sdd-pb,D,3,100,1,50,50,50,true,16,5710,5280.779999,166.2279507
sdd-pb,D,3,100,1,288,288,288,true,16,2607257,1352286.459,136557.1036
sdd-pb,D,3,100,1,288,288,288,true,16,2593981,1342320,137117.5017
sdd-pb,D,3,100,1,288,288,288,true,16,2588215,1087372.599,276944.6962
sdd-pb,D,3,100,1,288,288,288,true,16,2571155,1427509.779,31193.44823
sdd-pb,D,3,100,1,288,288,288,true,16,2595845,1268751.239,138982.2249
sdd-pb,D,3,100,1,192,192,192,true,16,655234,219041.8399,1538.894062
sdd-pb,D,3,100,1,192,192,192,true,16,675860,221257.0199,1395.345197
sdd-pb,D,3,100,1,192,192,192,true,16,670038,225598.8599,15571.20827
sdd-pb,D,3,100,1,192,192,192,true,16,670695,225183.9599,13947.10872
sdd-pb,D,3,100,1,192,192,192,true,16,673016,228173.7599,14276.92166
sdd-pb,D,3,100,1,160,160,160,true,16,225599,56204.29999,2454.835051
sdd-pb,D,3,100,1,160,160,160,true,16,242397,56586.73999,1308.495851
sdd-pb,D,3,100,1,160,160,160,true,16,244614,60608.87999,7103.518138
sdd-pb,D,3,100,1,160,160,160,true,16,243267,56298.71999,2741.630602
sdd-pb,D,3,100,1,160,160,160,true,16,244701,55458.97999,1239.658557
sdd-pb,D,3,100,1,350,350,350,true,16,4678836,1705164.739,399022.6792
sdd-pb,D,3,100,1,350,350,350,true,16,4778704,1745144.299,325114.1076
sdd-pb,D,3,100,1,350,350,350,true,16,4785314,2087558.319,126828.7873
sdd-pb,D,3,100,1,350,350,350,true,16,4711638,2228743.239,250143.8701
sdd-pb,D,3,100,1,350,350,350,true,16,4744895,2683224.799,130549.305
sdd-pb,D,3,100,1,96,96,96,true,16,37051,12912.13999,195.0427655
sdd-pb,D,3,100,1,96,96,96,true,16,51355,11996.65999,1740.579979
sdd-pb,D,3,100,1,96,96,96,true,16,47408,11178.59999,110.3028558
sdd-pb,D,3,100,1,96,96,96,true,16,47759,11524.57999,347.1193506
sdd-pb,D,3,100,1,96,96,96,true,16,48270,11447.19999,359.0978696
sdd-pb,D,3,100,1,128,128,128,true,16,119098,31692.47999,1949.983028
sdd-pb,D,3,100,1,128,128,128,true,16,130639,31207.47999,731.9261776
sdd-pb,D,3,100,1,128,128,128,true,16,132507,31025.39999,673.0590167
sdd-pb,D,3,100,1,128,128,128,true,16,132065,31510.29999,601.6181596
sdd-pb,D,3,100,1,128,128,128,true,16,135366,31114.55999,664.1714284
sdd-pb,D,3,100,1,150,150,150,true,16,190394,45515.31999,1725.88328
sdd-pb,D,3,100,1,150,150,150,true,16,210655,46167.15999,1244.147263
sdd-pb,D,3,100,1,150,150,150,true,16,214587,46086.39999,1269.572526
sdd-pb,D,3,100,1,150,150,150,true,16,213289,48710.5,3433.164681
sdd-pb,D,3,100,1,150,150,150,true,16,213634,47051.01999,1464.152594
sdd-pb,D,3,100,1,250,250,250,true,16,2295533,830917.3399,18341.47113
sdd-pb,D,3,100,1,250,250,250,true,16,2310675,654848.0599,104895.695
sdd-pb,D,3,100,1,250,250,250,true,16,2314308,826483.3999,2628.090241
sdd-pb,D,3,100,1,250,250,250,true,16,2312522,826763.2199,3323.154665
sdd-pb,D,3,100,1,250,250,250,true,16,2310678,676514.5999,91219.78182
sdd-pb,D,3,100,1,300,300,300,true,16,2396457,1278904.539,256456.2171
sdd-pb,D,3,100,1,300,300,300,true,16,2409400,1428145.419,4862.121903
sdd-pb,D,3,100,1,300,300,300,true,16,2413513,905763.3999,121500.7388
sdd-pb,D,3,100,1,300,300,300,true,16,2412367,1250695.859,70463.46888
sdd-pb,D,3,100,1,300,300,300,true,16,2344681,1174072.059,48649.13174
sdd-pb,D,3,100,1,200,200,200,true,16,567847,264585.5799,18602.19764
sdd-pb,D,3,100,1,200,200,200,true,16,578578,295441.8599,23673.68146
sdd-pb,D,3,100,1,200,200,200,true,16,578318,282104.0399,28561.99045
sdd-pb,D,3,100,1,200,200,200,true,16,577191,288763.8799,16261.68858
sdd-pb,D,3,100,1,200,200,200,true,16,577583,285174.5799,2311.145907
sdd-pb,D,3,100,1,100,100,100,true,16,29604,14216.07999,219.5009649
sdd-pb,D,3,100,1,100,100,100,true,16,44676,13035.41999,1459.191695
sdd-pb,D,3,100,1,100,100,100,true,16,41047,13574.87999,706.1784658
sdd-pb,D,3,100,1,100,100,100,true,16,42739,14096.01999,133.5768677
sdd-pb,D,3,100,1,100,100,100,true,16,39377,14096.65999,155.9480182
sdd-pb,D,3,100,1,256,256,256,true,16,2589640,910990.6999,99733.07691
sdd-pb,D,3,100,1,256,256,256,true,16,2610175,855474.9799,136831.2725
sdd-pb,D,3,100,1,256,256,256,true,16,2625788,957488.0199,2707.624512
sdd-pb,D,3,100,1,256,256,256,true,16,2633557,724314.6399,151183.3764
sdd-pb,D,3,100,1,256,256,256,true,16,2629308,958705.7599,13394.9818
sdd-pb,D,3,100,1,400,400,400,true,16,6747516,2893439.199,303308.593
sdd-pb,D,3,100,1,400,400,400,true,16,6887730,3361955.399,473562.2577
sdd-pb,D,3,100,1,400,400,400,true,16,6746525,4512406.179,181688.0759
sdd-pb,D,3,100,1,400,400,400,true,16,6711121,4502301.799,173864.2469
sdd-pb,D,3,100,1,400,400,400,true,16,6737010,4558839.039,223838.1226
sdd-pb,D,3,100,1,224,224,224,true,16,1044509,509738.0599,31296.48297
sdd-pb,D,3,100,1,224,224,224,true,16,1060922,495288.8199,3088.030852
sdd-pb,D,3,100,1,224,224,224,true,16,1055493,349357.1199,40060.63908
sdd-pb,D,3,100,1,224,224,224,true,16,1052408,498910.2399,3401.677977
sdd-pb,D,3,100,1,224,224,224,true,16,1057012,497220.1799,3088.432279
sdd-pb,S,3,100,2,288,288,288,false,48,3873324,1161507.219,10836.39199
sdd-pb,S,3,100,2,288,288,288,false,48,3891034,867768.5999,51434.23389
sdd-pb,S,3,100,2,288,288,288,false,48,3884994,1035908.119,150423.7741
sdd-pb,S,3,100,2,288,288,288,false,48,3876010,910919.7399,189216.6666
sdd-pb,S,3,100,2,288,288,288,false,48,3891823,1091439.139,124768.1631
sdd-pb,S,3,100,2,224,224,224,false,48,1667952,271268.3999,25345.52935
sdd-pb,S,3,100,2,224,224,224,false,48,1686675,278597.9199,23988.11849
sdd-pb,S,3,100,2,224,224,224,false,48,1751108,252460.2999,31579.76631
sdd-pb,S,3,100,2,224,224,224,false,48,1758461,235310.2599,28224.02183
sdd-pb,S,3,100,2,224,224,224,false,48,1679478,266079.8199,2204.216746
sdd-pb,S,3,100,2,160,160,160,false,48,406340,72095.87999,3990.135053
sdd-pb,S,3,100,2,160,160,160,false,48,425986,67126.31999,738.6271709
sdd-pb,S,3,100,2,160,160,160,false,48,428851,67244.07999,661.2892813
sdd-pb,S,3,100,2,160,160,160,false,48,429754,68361.23999,2079.105995
sdd-pb,S,3,100,2,160,160,160,false,48,427399,68446.89999,2062.004987
sdd-pb,S,3,100,2,250,250,250,false,48,4703332,647704.2399,1831.151327
sdd-pb,S,3,100,2,250,250,250,false,48,4710262,616895.5799,44229.46811
sdd-pb,S,3,100,2,250,250,250,false,48,4711102,645861.7399,2214.542045
sdd-pb,S,3,100,2,250,250,250,false,48,4698385,644099.5399,2387.82445
sdd-pb,S,3,100,2,250,250,250,false,48,4702827,482446.1399,38611.6557
sdd-pb,S,3,100,2,96,96,96,false,48,71804,30723.27999,1593.326545
sdd-pb,S,3,100,2,96,96,96,false,48,85572,29365.81999,120.5183288
sdd-pb,S,3,100,2,96,96,96,false,48,84415,29315.03999,154.5438397
sdd-pb,S,3,100,2,96,96,96,false,48,83134,29500.87999,136.2395889
sdd-pb,S,3,100,2,96,96,96,false,48,81561,29211.37999,343.4213091
sdd-pb,S,3,100,2,50,50,50,false,48,6352,9448.619999,916.223049
sdd-pb,S,3,100,2,50,50,50,false,48,7867,8915.719999,158.2537253
sdd-pb,S,3,100,2,50,50,50,false,48,7762,8920.259999,133.165132
sdd-pb,S,3,100,2,50,50,50,false,48,7757,8912.039999,145.2374552
sdd-pb,S,3,100,2,50,50,50,false,48,7763,8935.639999,154.3649908
sdd-pb,S,3,100,2,192,192,192,false,48,998039,103780.8599,3208.799389
sdd-pb,S,3,100,2,192,192,192,false,48,1025929,103353.1199,2355.709045
sdd-pb,S,3,100,2,192,192,192,false,48,1027863,102253.0199,1726.509061
sdd-pb,S,3,100,2,192,192,192,false,48,1025609,107978.1999,7483.28813
sdd-pb,S,3,100,2,192,192,192,false,48,1025444,106227.0199,4357.2372
sdd-pb,S,3,100,2,64,64,64,false,48,17512,17934.13999,1936.862277
sdd-pb,S,3,100,2,64,64,64,false,48,20712,16739.81999,64.20426465
sdd-pb,S,3,100,2,64,64,64,false,48,20454,16780.5,78.2969348
sdd-pb,S,3,100,2,64,64,64,false,48,20549,16761.07999,59.29918717
sdd-pb,S,3,100,2,64,64,64,false,48,20635,16735.23999,209.67628
sdd-pb,S,3,100,2,350,350,350,false,48,7909776,1704697.979,248817.0079
sdd-pb,S,3,100,2,350,350,350,false,48,7927604,1757635.979,405394.6876
sdd-pb,S,3,100,2,350,350,350,false,48,7949535,1782089.099,244726.5702
sdd-pb,S,3,100,2,350,350,350,false,48,7914632,2100395.059,246898.1491
sdd-pb,S,3,100,2,350,350,350,false,48,7926196,2149024.919,112995.2351
sdd-pb,S,3,100,2,256,256,256,false,48,5154298,687750.9599,56369.87623
sdd-pb,S,3,100,2,256,256,256,false,48,5157325,712230.0799,2468.725264
sdd-pb,S,3,100,2,256,256,256,false,48,5166863,593956.8799,43566.52468
sdd-pb,S,3,100,2,256,256,256,false,48,5232685,629447.5999,2821.464038
sdd-pb,S,3,100,2,256,256,256,false,48,5317377,565780.0599,53724.99903
sdd-pb,S,3,100,2,400,400,400,false,48,9810182,2374333.599,261045.6603
sdd-pb,S,3,100,2,400,400,400,false,48,10057130,2566926.739,299527.1948
sdd-pb,S,3,100,2,400,400,400,false,48,9582119,3133876.339,82673.51039
sdd-pb,S,3,100,2,400,400,400,false,48,9575502,3120106.379,114904.5002
sdd-pb,S,3,100,2,400,400,400,false,48,9580960,3124748.219,63435.54171
sdd-pb,S,3,100,2,128,128,128,false,48,212597,36005.35999,1308.594433
sdd-pb,S,3,100,2,128,128,128,false,48,228355,35687.57999,591.4866047
sdd-pb,S,3,100,2,128,128,128,false,48,231524,35664.65999,607.1059746
sdd-pb,S,3,100,2,128,128,128,false,48,229584,35821.59999,703.2534678
sdd-pb,S,3,100,2,128,128,128,false,48,227936,35463.65999,664.8970329
sdd-pb,S,3,100,2,300,300,300,false,48,4466293,1104076.439,159770.6094
sdd-pb,S,3,100,2,300,300,300,false,48,4485448,995370.0199,151682.898
sdd-pb,S,3,100,2,300,300,300,false,48,4480169,967255.2199,142336.5878
sdd-pb,S,3,100,2,300,300,300,false,48,4481836,1243251.719,55750.35966
sdd-pb,S,3,100,2,300,300,300,false,48,4476334,1026541.959,50913.46132
sdd-pb,S,3,100,2,200,200,200,false,48,1060688,134286.6199,2316.718644
sdd-pb,S,3,100,2,200,200,200,false,48,1085794,140871.6199,10478.42138
sdd-pb,S,3,100,2,200,200,200,false,48,1083834,132426.1799,1968.896053
sdd-pb,S,3,100,2,200,200,200,false,48,1085452,136994.9799,1941.017016
sdd-pb,S,3,100,2,200,200,200,false,48,1083166,132369.5999,2554.485098
sdd-pb,S,3,100,2,150,150,150,false,48,414344,53529.03999,2323.261405
sdd-pb,S,3,100,2,150,150,150,false,48,431213,53240.91999,485.680135
sdd-pb,S,3,100,2,150,150,150,false,48,438896,56221.71999,4592.5114
sdd-pb,S,3,100,2,150,150,150,false,48,436619,56550.01999,5802.060811
sdd-pb,S,3,100,2,150,150,150,false,48,437381,51659.81999,1097.928808
sdd-pb,S,3,100,2,100,100,100,false,48,57876,23828.43999,1091.042476
sdd-pb,S,3,100,2,100,100,100,false,48,67670,22500.11999,153.1041005
sdd-pb,S,3,100,2,100,100,100,false,48,65397,22589.25999,175.1183382
sdd-pb,S,3,100,2,100,100,100,false,48,62536,23479,218.1269355
sdd-pb,S,3,100,2,100,100,100,false,48,62217,22841.89999,612.7284308
sdd-pb,S,3,100,2,288,288,288,false,32,3815418,994365.0599,143885.5284
sdd-pb,S,3,100,2,288,288,288,false,32,3835795,1104877.579,4029.735043
sdd-pb,S,3,100,2,288,288,288,false,32,3823078,856924.9799,85621.65466
sdd-pb,S,3,100,2,288,288,288,false,32,3829776,1058588.859,88250.93888
sdd-pb,S,3,100,2,288,288,288,false,32,3829103,1106939.759,2385.683931
sdd-pb,S,3,100,2,224,224,224,false,32,1746875,241420.5199,22809.54004
sdd-pb,S,3,100,2,224,224,224,false,32,1678435,257860.7199,2200.756333
sdd-pb,S,3,100,2,224,224,224,false,32,1688439,251342.2799,2329.013001
sdd-pb,S,3,100,2,224,224,224,false,32,1691791,258509.6199,2152.558262
sdd-pb,S,3,100,2,224,224,224,false,32,1689061,258911.0599,2604.041392
sdd-pb,S,3,100,2,160,160,160,false,32,409389,61632.79999,2217.309234
sdd-pb,S,3,100,2,160,160,160,false,32,429352,61734.33999,1242.677844
sdd-pb,S,3,100,2,160,160,160,false,32,432906,64888.19999,4260.432165
sdd-pb,S,3,100,2,160,160,160,false,32,432939,61575.43999,1253.597354
sdd-pb,S,3,100,2,160,160,160,false,32,432377,61455.01999,1215.680558
sdd-pb,S,3,100,2,250,250,250,false,32,4760273,630125.6799,1779.413784
sdd-pb,S,3,100,2,250,250,250,false,32,4783276,629648.2399,15074.38767
sdd-pb,S,3,100,2,250,250,250,false,32,4783609,606894.1399,7469.734404
sdd-pb,S,3,100,2,250,250,250,false,32,4775273,630777.4599,2795.243075
sdd-pb,S,3,100,2,250,250,250,false,32,4762712,629367.8599,9022.701934
sdd-pb,S,3,100,2,96,96,96,false,32,71818,24589.29999,1370.549426
sdd-pb,S,3,100,2,96,96,96,false,32,83404,23344.29999,111.9159059
sdd-pb,S,3,100,2,96,96,96,false,32,85960,23105.61999,127.8145359
sdd-pb,S,3,100,2,96,96,96,false,32,81684,23167.45999,145.9642709
sdd-pb,S,3,100,2,96,96,96,false,32,81222,23170.37999,122.1305678
sdd-pb,S,3,100,2,50,50,50,false,32,6180,10521.35999,1726.99394
sdd-pb,S,3,100,2,50,50,50,false,32,7638,9915.099999,200.8400607
sdd-pb,S,3,100,2,50,50,50,false,32,7841,9910.239999,200.9096871
sdd-pb,S,3,100,2,50,50,50,false,32,7796,9876.719999,192.5986542
sdd-pb,S,3,100,2,50,50,50,false,32,7759,10006.31999,194.4698886
sdd-pb,S,3,100,2,192,192,192,false,32,1025920,98192.01999,2007.055051
sdd-pb,S,3,100,2,192,192,192,false,32,1065681,97636.47999,1908.653496
sdd-pb,S,3,100,2,192,192,192,false,32,1055548,101515.6399,4764.500677
sdd-pb,S,3,100,2,192,192,192,false,32,1052899,97763.61999,2104.537629
sdd-pb,S,3,100,2,192,192,192,false,32,1051649,97934.51999,2053.424128
sdd-pb,S,3,100,2,64,64,64,false,32,17702,19150.51999,1800.758131
sdd-pb,S,3,100,2,64,64,64,false,32,21500,16605.73999,62.99517759
sdd-pb,S,3,100,2,64,64,64,false,32,20795,16634.67999,56.23822187
sdd-pb,S,3,100,2,64,64,64,false,32,21025,16633.5,57.4498912
sdd-pb,S,3,100,2,64,64,64,false,32,21065,16524.85999,72.29855046
sdd-pb,S,3,100,2,350,350,350,false,32,8105234,1533854.519,296962.8798
sdd-pb,S,3,100,2,350,350,350,false,32,8124098,1627590.359,392039.8129
sdd-pb,S,3,100,2,350,350,350,false,32,8137154,1732431.299,214074.5424
sdd-pb,S,3,100,2,350,350,350,false,32,8133337,2104825.259,62734.99144
sdd-pb,S,3,100,2,350,350,350,false,32,8131177,1677707.359,202358.3161
sdd-pb,S,3,100,2,256,256,256,false,32,5226781,704003.5999,5032.784632
sdd-pb,S,3,100,2,256,256,256,false,32,5271606,569258.0799,23921.62804
sdd-pb,S,3,100,2,256,256,256,false,32,5263310,705399.9399,17992.87113
sdd-pb,S,3,100,2,256,256,256,false,32,5297428,674162.6199,53345.58396
sdd-pb,S,3,100,2,256,256,256,false,32,5264718,699707.7199,3217.761538
sdd-pb,S,3,100,2,400,400,400,false,32,9750871,2435589.039,340839.8971
sdd-pb,S,3,100,2,400,400,400,false,32,10017362,3254834.119,618847.5621
sdd-pb,S,3,100,2,400,400,400,false,32,10044329,3726193.859,74199.90474
sdd-pb,S,3,100,2,400,400,400,false,32,10047120,2933442.679,513059.3598
sdd-pb,S,3,100,2,400,400,400,false,32,10061058,3737971.979,138554.2041
sdd-pb,S,3,100,2,128,128,128,false,32,217666,42382.31999,6770.434988
sdd-pb,S,3,100,2,128,128,128,false,32,240131,35563.31999,3070.374813
sdd-pb,S,3,100,2,128,128,128,false,32,242431,35593.85999,3451.669514
sdd-pb,S,3,100,2,128,128,128,false,32,231253,33973.55999,465.2552486
sdd-pb,S,3,100,2,128,128,128,false,32,228472,33965.93999,454.0099738
sdd-pb,S,3,100,2,300,300,300,false,32,4432268,1213067.839,90741.30481
sdd-pb,S,3,100,2,300,300,300,false,32,4452117,1187769.039,110307.1599
sdd-pb,S,3,100,2,300,300,300,false,32,4598361,882820.5199,106811.1328
sdd-pb,S,3,100,2,300,300,300,false,32,4595465,974640.1399,103409.9185
sdd-pb,S,3,100,2,300,300,300,false,32,4495010,1031383.5,36761.55837
sdd-pb,S,3,100,2,200,200,200,false,32,1052442,129520.8999,2079.347409
sdd-pb,S,3,100,2,200,200,200,false,32,1083136,128893.5599,2096.772979
sdd-pb,S,3,100,2,200,200,200,false,32,1083560,129473,2076.051396
sdd-pb,S,3,100,2,200,200,200,false,32,1086224,129577.3399,1926.377331
sdd-pb,S,3,100,2,200,200,200,false,32,1084130,128451.9399,2023.189822
sdd-pb,S,3,100,2,150,150,150,false,32,420976,48400,2116.081454
sdd-pb,S,3,100,2,150,150,150,false,32,440434,48103.91999,1040.990352
sdd-pb,S,3,100,2,150,150,150,false,32,445472,49446.77999,4158.62109
sdd-pb,S,3,100,2,150,150,150,false,32,445647,47577.95999,376.6089197
sdd-pb,S,3,100,2,150,150,150,false,32,444513,47652.05999,366.6482461
sdd-pb,S,3,100,2,100,100,100,false,32,52335,21302.91999,1392.040155
sdd-pb,S,3,100,2,100,100,100,false,32,68425,21532.03999,657.3907501
sdd-pb,S,3,100,2,100,100,100,false,32,65722,20273.31999,129.8385828
sdd-pb,S,3,100,2,100,100,100,false,32,62608,20845.91999,444.8749415
sdd-pb,S,3,100,2,100,100,100,false,32,62363,21261.37999,192.9450585
sdd-pb,S,3,100,2,288,288,288,true,32,3846922,1107131.759,12979.51926
sdd-pb,S,3,100,2,288,288,288,true,32,3869384,860349.9799,112388.0734
sdd-pb,S,3,100,2,288,288,288,true,32,3869104,1024770.679,80507.74235
sdd-pb,S,3,100,2,288,288,288,true,32,3868914,1090086.279,29811.30826
sdd-pb,S,3,100,2,288,288,288,true,32,3863753,933697.2999,25710.96246
sdd-pb,S,3,100,2,224,224,224,true,32,1636455,259377.5399,23909.78205
sdd-pb,S,3,100,2,224,224,224,true,32,1609708,257073.5999,2354.931081
sdd-pb,S,3,100,2,224,224,224,true,32,1611538,254571.3399,1862.123869
sdd-pb,S,3,100,2,224,224,224,true,32,1619832,262677.6799,20994.02045
sdd-pb,S,3,100,2,224,224,224,true,32,1615034,248843.9599,37626.6305
sdd-pb,S,3,100,2,160,160,160,true,32,364321,59468.57999,1628.350553
sdd-pb,S,3,100,2,160,160,160,true,32,380239,59448.19999,1221.991898
sdd-pb,S,3,100,2,160,160,160,true,32,383960,59410.31999,1222.87462
sdd-pb,S,3,100,2,160,160,160,true,32,382278,59370.37999,1238.805858
sdd-pb,S,3,100,2,160,160,160,true,32,383387,59281.93999,1238.424861
sdd-pb,S,3,100,2,250,250,250,true,32,3541048,628172.7399,16318.5529
sdd-pb,S,3,100,2,250,250,250,true,32,3636210,521502.7799,77249.82408
sdd-pb,S,3,100,2,250,250,250,true,32,3521207,625365.5399,18131.53502
sdd-pb,S,3,100,2,250,250,250,true,32,3526669,525898,68671.40522
sdd-pb,S,3,100,2,250,250,250,true,32,3518022,610635.9799,15750.98489
sdd-pb,S,3,100,2,96,96,96,true,32,67555,23536.03999,1503.259444
sdd-pb,S,3,100,2,96,96,96,true,32,80375,21298.45999,169.1994338
sdd-pb,S,3,100,2,96,96,96,true,32,77679,21426.01999,136.1097336
sdd-pb,S,3,100,2,96,96,96,true,32,76597,21724.81999,154.4358365
sdd-pb,S,3,100,2,96,96,96,true,32,76541,21097.65999,263.9301127
sdd-pb,S,3,100,2,50,50,50,true,32,5684,10248.95999,1243.423097
sdd-pb,S,3,100,2,50,50,50,true,32,7122,9478.219999,181.9362844
sdd-pb,S,3,100,2,50,50,50,true,32,7364,9497.619999,176.6607924
sdd-pb,S,3,100,2,50,50,50,true,32,7245,9476.239999,168.6024388
sdd-pb,S,3,100,2,50,50,50,true,32,7235,9456.659999,183.0987285
sdd-pb,S,3,100,2,192,192,192,true,32,1037597,94610.85999,1812.865852
sdd-pb,S,3,100,2,192,192,192,true,32,1075005,96224.57999,2264.497852
sdd-pb,S,3,100,2,192,192,192,true,32,1072360,95422.79999,1817.114812
sdd-pb,S,3,100,2,192,192,192,true,32,1069709,95266.43999,1907.86508
sdd-pb,S,3,100,2,192,192,192,true,32,1064378,95277.27999,1782.620038
sdd-pb,S,3,100,2,64,64,64,true,32,17728,19129.33999,2170.815889
sdd-pb,S,3,100,2,64,64,64,true,32,20688,16494.75999,48.82890946
sdd-pb,S,3,100,2,64,64,64,true,32,20897,16309.25999,47.66290381
sdd-pb,S,3,100,2,64,64,64,true,32,20654,16450.01999,49.27169166
sdd-pb,S,3,100,2,64,64,64,true,32,20819,16454.19999,58.6726512
sdd-pb,S,3,100,2,350,350,350,true,32,6553628,1600953.519,227722.0852
sdd-pb,S,3,100,2,350,350,350,true,32,6594182,1414297.079,148815.3872
sdd-pb,S,3,100,2,350,350,350,true,32,6575567,1616805.219,356657.0205
sdd-pb,S,3,100,2,350,350,350,true,32,6583923,1960596.959,94316.21713
sdd-pb,S,3,100,2,350,350,350,true,32,6571390,2218016.919,23905.84034
sdd-pb,S,3,100,2,256,256,256,true,32,4383080,696736.4199,8481.185047
sdd-pb,S,3,100,2,256,256,256,true,32,4390987,550535.9599,80889.83907
sdd-pb,S,3,100,2,256,256,256,true,32,4405861,696636.4799,7057.077251
sdd-pb,S,3,100,2,256,256,256,true,32,4387620,537979.1999,28883.31833
sdd-pb,S,3,100,2,256,256,256,true,32,4382404,690092.5999,3402.020793
sdd-pb,S,3,100,2,400,400,400,true,32,7714277,2207528.179,189960.5508
sdd-pb,S,3,100,2,400,400,400,true,32,7753189,2700793.479,231838.0836
sdd-pb,S,3,100,2,400,400,400,true,32,7749063,3231761.879,365520.0224
sdd-pb,S,3,100,2,400,400,400,true,32,7755725,3304761.659,5720.535165
sdd-pb,S,3,100,2,400,400,400,true,32,7758999,2803391.579,200388.5206
sdd-pb,S,3,100,2,128,128,128,true,32,218707,32049.07999,1631.31912
sdd-pb,S,3,100,2,128,128,128,true,32,232687,31846.85999,655.6190665
sdd-pb,S,3,100,2,128,128,128,true,32,239193,31692.29999,661.0262702
sdd-pb,S,3,100,2,128,128,128,true,32,236304,31824.09999,712.2387591
sdd-pb,S,3,100,2,128,128,128,true,32,238830,31779.19999,641.8764367
sdd-pb,S,3,100,2,300,300,300,true,32,3632105,1217333.439,74768.44905
sdd-pb,S,3,100,2,300,300,300,true,32,3655161,1112848.779,117490.4536
sdd-pb,S,3,100,2,300,300,300,true,32,3653994,1243408.399,11820.18636
sdd-pb,S,3,100,2,300,300,300,true,32,3653965,963353.2599,150186.4404
sdd-pb,S,3,100,2,300,300,300,true,32,3651420,1240396.579,4286.781912
