algorithm,precision,dims,iterations,s,nx,ny,nz,continuous_x_diagonal,x_tile_size,init_time,time,std_dev
sdd-lstmtai,S,3,100,1,64,64,64,false,48,9035,14747.87999,9989.908397
sdd-lstmtai,S,3,100,1,64,64,64,false,48,9927,23488.21999,142.8316897
sdd-lstmtai,S,3,100,1,64,64,64,false,48,9268,15246.43999,232.7152904
sdd-lstmtai,S,3,100,1,64,64,64,false,48,10553,17345.35999,161.6391982
sdd-lstmtai,S,3,100,1,64,64,64,false,48,10689,18301.67999,115.6408993
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3428,7315.099999,1878.93767
sdd-lstmtai,S,3,100,1,50,50,50,false,48,3959,9471.599999,194.8885835
sdd-lstmtai,S,3,100,1,50,50,50,false,48,4472,8960.919999,115.3254247
sdd-lstmtai,S,3,100,1,50,50,50,false,48,4549,8734.719999,167.1027276
sdd-lstmtai,S,3,100,1,50,50,50,false,48,4572,9060.519999,108.8680375
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1681869,1923073.879,1127888.284
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1682975,1111035.739,748232.8445
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1679802,2634169.779,822036.2551
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1713740,3364419.819,45740.21909
sdd-lstmtai,S,3,100,1,288,288,288,false,48,1701063,1991383.679,879161.3506
sdd-lstmtai,S,3,100,1,192,192,192,false,48,298341,878085.3599,91871.38789
sdd-lstmtai,S,3,100,1,192,192,192,false,48,300547,1020866.519,58820.6255
sdd-lstmtai,S,3,100,1,192,192,192,false,48,590170,853988.9599,227346.84
sdd-lstmtai,S,3,100,1,192,192,192,false,48,296734,1403724.219,26680.17616
sdd-lstmtai,S,3,100,1,192,192,192,false,48,313556,676067.6599,237712.847
sdd-lstmtai,S,3,100,1,160,160,160,false,48,163004,659714.9199,54858.68245
sdd-lstmtai,S,3,100,1,160,160,160,false,48,168922,609663.6199,10679.8652
sdd-lstmtai,S,3,100,1,160,160,160,false,48,169521,647436.6599,16391.21393
sdd-lstmtai,S,3,100,1,160,160,160,false,48,169056,573677.8999,148682.2206
sdd-lstmtai,S,3,100,1,160,160,160,false,48,168678,623142.4799,9956.61146
sdd-lstmtai,S,3,100,1,350,350,350,false,48,2798006,1892226.139,1235935.21
sdd-lstmtai,S,3,100,1,350,350,350,false,48,2848355,2511217.479,1233435.083
sdd-lstmtai,S,3,100,1,350,350,350,false,48,2780878,4299419.699,610945.6061
sdd-lstmtai,S,3,100,1,350,350,350,false,48,2815609,4698920.739,585882.7086
sdd-lstmtai,S,3,100,1,350,350,350,false,48,2789864,4565493.899,261474.666
sdd-lstmtai,S,3,100,1,96,96,96,false,48,32594,44498.89999,69801.84401
sdd-lstmtai,S,3,100,1,96,96,96,false,48,34165,235899.3999,6016.363313
sdd-lstmtai,S,3,100,1,96,96,96,false,48,35682,240024.9199,2014.980683
sdd-lstmtai,S,3,100,1,96,96,96,false,48,34809,212519.0199,4020.99268
sdd-lstmtai,S,3,100,1,96,96,96,false,48,36697,227453.1199,7411.061982
sdd-lstmtai,S,3,100,1,128,128,128,false,48,89715,261451.9799,63243.17413
sdd-lstmtai,S,3,100,1,128,128,128,false,48,93850,725959.4799,58959.41172
sdd-lstmtai,S,3,100,1,128,128,128,false,48,95328,592270.0799,53471.93268
sdd-lstmtai,S,3,100,1,128,128,128,false,48,95462,478411.9399,28489.10871
sdd-lstmtai,S,3,100,1,128,128,128,false,48,95246,440337.1199,171986.8062
sdd-lstmtai,S,3,100,1,150,150,150,false,48,132530,390625.9399,89343.8229
sdd-lstmtai,S,3,100,1,150,150,150,false,48,132901,753011.5199,86745.52403
sdd-lstmtai,S,3,100,1,150,150,150,false,48,132921,661006.0599,43485.30372
sdd-lstmtai,S,3,100,1,150,150,150,false,48,131267,610398.7799,24756.35691
sdd-lstmtai,S,3,100,1,150,150,150,false,48,136453,620951.2399,31622.40634
sdd-lstmtai,S,3,100,1,250,250,250,false,48,1206963,1645802.219,685883.2729
sdd-lstmtai,S,3,100,1,250,250,250,false,48,1209625,1437812.079,646132.7886
sdd-lstmtai,S,3,100,1,250,250,250,false,48,1214476,1221458.839,766903.9975
sdd-lstmtai,S,3,100,1,250,250,250,false,48,1207174,1675192.179,741429.1313
sdd-lstmtai,S,3,100,1,250,250,250,false,48,1205989,2345582.679,33009.3957
sdd-lstmtai,S,3,100,1,300,300,300,false,48,1386641,2195073.819,1008570.525
sdd-lstmtai,S,3,100,1,300,300,300,false,48,1393737,2230424.179,763740.8299
sdd-lstmtai,S,3,100,1,300,300,300,false,48,1383711,1694102.839,606819.141
sdd-lstmtai,S,3,100,1,300,300,300,false,48,1391010,3483377.659,108754.731
sdd-lstmtai,S,3,100,1,300,300,300,false,48,1400736,3050321.159,183888.4521
sdd-lstmtai,S,3,100,1,200,200,200,false,48,311623,874462.9399,31766.92922
sdd-lstmtai,S,3,100,1,200,200,200,false,48,321319,1354755.459,39527.5892
sdd-lstmtai,S,3,100,1,200,200,200,false,48,331660,1270665.279,28454.62065
sdd-lstmtai,S,3,100,1,200,200,200,false,48,320447,699634.8599,448283.1424
sdd-lstmtai,S,3,100,1,200,200,200,false,48,379385,1397239.099,24829.96692
sdd-lstmtai,S,3,100,1,100,100,100,false,48,27069,92098.91999,65431.16222
sdd-lstmtai,S,3,100,1,100,100,100,false,48,30005,342546.3799,8381.617146
sdd-lstmtai,S,3,100,1,100,100,100,false,48,31057,269988.9399,25104.09008
sdd-lstmtai,S,3,100,1,100,100,100,false,48,31474,245487.6399,12030.2093
sdd-lstmtai,S,3,100,1,100,100,100,false,48,31581,223485.0599,3964.167561
sdd-lstmtai,S,3,100,1,256,256,256,false,48,2685977,1578341.979,741353.2827
sdd-lstmtai,S,3,100,1,256,256,256,false,48,2694147,1368034.079,644309.0415
sdd-lstmtai,S,3,100,1,256,256,256,false,48,2694155,1276669.159,718323.2701
sdd-lstmtai,S,3,100,1,256,256,256,false,48,2693338,1781257.939,671994.5489
sdd-lstmtai,S,3,100,1,256,256,256,false,48,2706877,2144364.959,192267.97
sdd-lstmtai,S,3,100,1,400,400,400,false,48,3573182,2184624.879,1457500.205
sdd-lstmtai,S,3,100,1,400,400,400,false,48,3586218,4339279.639,790579.7337
sdd-lstmtai,S,3,100,1,400,400,400,false,48,3594382,5758117.679,720302.5092
sdd-lstmtai,S,3,100,1,400,400,400,false,48,3611106,7256599.039,1422496.025
sdd-lstmtai,S,3,100,1,400,400,400,false,48,3567990,6188130.959,1701356.217
sdd-lstmtai,S,3,100,1,224,224,224,false,48,662243,1573283.919,88210.13574
sdd-lstmtai,S,3,100,1,224,224,224,false,48,669015,1352038.519,26170.20478
sdd-lstmtai,S,3,100,1,224,224,224,false,48,669104,547499.6599,406923.1978
sdd-lstmtai,S,3,100,1,224,224,224,false,48,668990,1579555.559,29893.40625
sdd-lstmtai,S,3,100,1,224,224,224,false,48,668880,865449.1399,468646.794
sdd-lstmtai,S,3,100,1,64,64,64,false,32,9069,16846.03999,20087.41939
sdd-lstmtai,S,3,100,1,64,64,64,false,32,9744,47123.77999,1395.053508
sdd-lstmtai,S,3,100,1,64,64,64,false,32,10800,42122.41999,161.6215443
sdd-lstmtai,S,3,100,1,64,64,64,false,32,11121,41732.15999,1310.344296
sdd-lstmtai,S,3,100,1,64,64,64,false,32,10907,39219.5,201.1740788
sdd-lstmtai,S,3,100,1,50,50,50,false,32,3452,8780.839999,4069.032992
sdd-lstmtai,S,3,100,1,50,50,50,false,32,3875,18630.59999,304.8005905
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4575,17853.01999,371.710236
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4533,15604.15999,1124.440293
sdd-lstmtai,S,3,100,1,50,50,50,false,32,4541,14692.5,162.826687
sdd-lstmtai,S,3,100,1,288,288,288,false,32,1690871,1658075.319,1272383.812
sdd-lstmtai,S,3,100,1,288,288,288,false,32,1682691,1321787.859,709678.4462
sdd-lstmtai,S,3,100,1,288,288,288,false,32,1677499,2131994.399,865593.2651
sdd-lstmtai,S,3,100,1,288,288,288,false,32,1707309,3610521.739,81612.25886
sdd-lstmtai,S,3,100,1,288,288,288,false,32,1684018,1842147.399,764000.281
sdd-lstmtai,S,3,100,1,192,192,192,false,32,298070,450843.9399,69405.14852
sdd-lstmtai,S,3,100,1,192,192,192,false,32,299565,1007407.359,78305.78136
sdd-lstmtai,S,3,100,1,192,192,192,false,32,555011,988214.1399,138730.9916
sdd-lstmtai,S,3,100,1,192,192,192,false,32,304495,763228.0599,335031.2967
sdd-lstmtai,S,3,100,1,192,192,192,false,32,434812,1205686.639,157497.0701
sdd-lstmtai,S,3,100,1,160,160,160,false,32,163420,747553.2799,68780.97219
sdd-lstmtai,S,3,100,1,160,160,160,false,32,166769,780529.6599,57455.31472
sdd-lstmtai,S,3,100,1,160,160,160,false,32,172402,814939.5399,25014.40134
sdd-lstmtai,S,3,100,1,160,160,160,false,32,176079,815685.9399,28389.65335
sdd-lstmtai,S,3,100,1,160,160,160,false,32,164469,589266.3199,224648.5808
sdd-lstmtai,S,3,100,1,350,350,350,false,32,2800198,1986324.979,1490058.315
sdd-lstmtai,S,3,100,1,350,350,350,false,32,2803969,2171299.619,962178.701
sdd-lstmtai,S,3,100,1,350,350,350,false,32,2812989,4284117.759,707939.2767
sdd-lstmtai,S,3,100,1,350,350,350,false,32,2801676,5787502.159,800730.406
sdd-lstmtai,S,3,100,1,350,350,350,false,32,2793344,5906421.459,969416.8202
sdd-lstmtai,S,3,100,1,96,96,96,false,32,32095,37927.17999,75989.80429
sdd-lstmtai,S,3,100,1,96,96,96,false,32,35546,259528.8399,7684.083417
sdd-lstmtai,S,3,100,1,96,96,96,false,32,36648,298144.1799,21660.64089
sdd-lstmtai,S,3,100,1,96,96,96,false,32,36044,252639.3199,4980.545995
sdd-lstmtai,S,3,100,1,96,96,96,false,32,36092,323067.2799,11509.64736
sdd-lstmtai,S,3,100,1,128,128,128,false,32,93009,231206.1399,75505.22131
sdd-lstmtai,S,3,100,1,128,128,128,false,32,94569,752029.1999,46000.42788
sdd-lstmtai,S,3,100,1,128,128,128,false,32,95814,696073.2399,29315.5622
sdd-lstmtai,S,3,100,1,128,128,128,false,32,95282,588298.6799,144446.0272
sdd-lstmtai,S,3,100,1,128,128,128,false,32,94659,477343.6199,24240.43246
sdd-lstmtai,S,3,100,1,150,150,150,false,32,130422,662342.4199,72401.30344
sdd-lstmtai,S,3,100,1,150,150,150,false,32,133995,875128.7999,22342.81052
sdd-lstmtai,S,3,100,1,150,150,150,false,32,137313,703684.6799,55190.03939
sdd-lstmtai,S,3,100,1,150,150,150,false,32,141198,720776.9799,25296.46435
sdd-lstmtai,S,3,100,1,150,150,150,false,32,141437,599435.6599,88671.734
sdd-lstmtai,S,3,100,1,250,250,250,false,32,1208104,1836395.439,607008.476
sdd-lstmtai,S,3,100,1,250,250,250,false,32,1206213,928882.6199,630000.6619
sdd-lstmtai,S,3,100,1,250,250,250,false,32,1204373,1683883.259,681900.0135
sdd-lstmtai,S,3,100,1,250,250,250,false,32,1203383,2296971.819,45563.91063
sdd-lstmtai,S,3,100,1,250,250,250,false,32,1211821,1116336.759,747200.3648
sdd-lstmtai,S,3,100,1,300,300,300,false,32,1381478,1637723.559,1205324.164
sdd-lstmtai,S,3,100,1,300,300,300,false,32,1387477,2400816.459,884223.9511
sdd-lstmtai,S,3,100,1,300,300,300,false,32,1386908,2785192.979,794139.4551
sdd-lstmtai,S,3,100,1,300,300,300,false,32,1383385,3527026.579,85517.82048
sdd-lstmtai,S,3,100,1,300,300,300,false,32,1387049,3587915.359,75334.20897
sdd-lstmtai,S,3,100,1,200,200,200,false,32,310857,617099.8599,50034.52647
sdd-lstmtai,S,3,100,1,200,200,200,false,32,311269,1096717.959,178739.3506
sdd-lstmtai,S,3,100,1,200,200,200,false,32,494348,1221924.859,37401.83836
sdd-lstmtai,S,3,100,1,200,200,200,false,32,318270,968005.8199,450263.7031
sdd-lstmtai,S,3,100,1,200,200,200,false,32,507300,1263987.739,37164.58499
sdd-lstmtai,S,3,100,1,100,100,100,false,32,26713,65728.93999,72548.40663
sdd-lstmtai,S,3,100,1,100,100,100,false,32,29543,385905.2199,19773.39259
sdd-lstmtai,S,3,100,1,100,100,100,false,32,29854,325340.5799,29338.94654
sdd-lstmtai,S,3,100,1,100,100,100,false,32,29971,223433.6999,8168.384041
sdd-lstmtai,S,3,100,1,100,100,100,false,32,29402,291478.5999,10360.04469
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2719225,1591599.059,924435.1941
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2758863,1371382.399,788229.5428
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2731454,1750774.959,712873.8801
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2722498,2369573.319,76808.54725
sdd-lstmtai,S,3,100,1,256,256,256,false,32,2704421,1326196.399,650810.9209
sdd-lstmtai,S,3,100,1,400,400,400,false,32,4707640,2342529.059,1605069.14
sdd-lstmtai,S,3,100,1,400,400,400,false,32,3603390,4509005.759,1706366.939
sdd-lstmtai,S,3,100,1,400,400,400,false,32,3597681,4990841.819,877556.3809
sdd-lstmtai,S,3,100,1,400,400,400,false,32,3598999,5885628.839,1604059.165
sdd-lstmtai,S,3,100,1,400,400,400,false,32,3589414,8547564.059,1222402.715
sdd-lstmtai,S,3,100,1,224,224,224,false,32,666951,1459367.119,37454.26221
sdd-lstmtai,S,3,100,1,224,224,224,false,32,669225,522870.5799,186460.0576
sdd-lstmtai,S,3,100,1,224,224,224,false,32,659778,1139137.939,545418.0025
sdd-lstmtai,S,3,100,1,224,224,224,false,32,662746,1565668.5,24534.2322
sdd-lstmtai,S,3,100,1,224,224,224,false,32,664324,988486.4399,490340.4017
sdd-lstmtai,S,3,100,1,64,64,64,true,32,9380,17404.57999,19259.45874
sdd-lstmtai,S,3,100,1,64,64,64,true,32,9995,46380.43999,370.6753922
sdd-lstmtai,S,3,100,1,64,64,64,true,32,10812,44746.03999,279.8812576
sdd-lstmtai,S,3,100,1,64,64,64,true,32,11036,42968.33999,1349.591473
sdd-lstmtai,S,3,100,1,64,64,64,true,32,12210,43408.19999,293.5563319
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3230,8237.439999,1935.962088
sdd-lstmtai,S,3,100,1,50,50,50,true,32,3622,12996.57999,217.7190014
sdd-lstmtai,S,3,100,1,50,50,50,true,32,4416,13475.01999,221.8676623
sdd-lstmtai,S,3,100,1,50,50,50,true,32,4391,12240.79999,67.25206316
sdd-lstmtai,S,3,100,1,50,50,50,true,32,4323,11997.59999,115.1876729
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1543592,1757633.419,1090433.457
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1528768,1629923.919,311525.5304
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1516955,1695273.439,467749.2755
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1531933,2362099.919,838653.8268
sdd-lstmtai,S,3,100,1,288,288,288,true,32,1517571,3015116.479,52585.75041
sdd-lstmtai,S,3,100,1,192,192,192,true,32,297447,695415.7799,15894.69538
sdd-lstmtai,S,3,100,1,192,192,192,true,32,293524,951506.4399,81933.71597
sdd-lstmtai,S,3,100,1,192,192,192,true,32,529370,1023195.919,30100.64846
sdd-lstmtai,S,3,100,1,192,192,192,true,32,295275,1064377.259,284978.1563
sdd-lstmtai,S,3,100,1,192,192,192,true,32,539008,614747.0599,136015.2663
sdd-lstmtai,S,3,100,1,160,160,160,true,32,154253,693956.6599,67095.5484
sdd-lstmtai,S,3,100,1,160,160,160,true,32,158168,681727.9599,40707.00911
sdd-lstmtai,S,3,100,1,160,160,160,true,32,158883,615094.4199,13444.50046
sdd-lstmtai,S,3,100,1,160,160,160,true,32,159352,624846.3599,36108.88303
sdd-lstmtai,S,3,100,1,160,160,160,true,32,159174,614691.3399,16339.09395
sdd-lstmtai,S,3,100,1,350,350,350,true,32,2253625,2039261.839,1429490.727
sdd-lstmtai,S,3,100,1,350,350,350,true,32,2257994,2554761.439,1714764.007
sdd-lstmtai,S,3,100,1,350,350,350,true,32,2251220,3500100.039,942842.1466
sdd-lstmtai,S,3,100,1,350,350,350,true,32,2262172,5476023.599,168766.3006
sdd-lstmtai,S,3,100,1,350,350,350,true,32,2251604,5430053.979,420173.9034
sdd-lstmtai,S,3,100,1,96,96,96,true,32,31587,89191.5,55090.93926
sdd-lstmtai,S,3,100,1,96,96,96,true,32,34516,240557.1999,6106.558618
sdd-lstmtai,S,3,100,1,96,96,96,true,32,35689,230705.8199,6538.633651
sdd-lstmtai,S,3,100,1,96,96,96,true,32,33690,266807.8399,6001.580866
sdd-lstmtai,S,3,100,1,96,96,96,true,32,34860,246873.6799,6208.840869
sdd-lstmtai,S,3,100,1,128,128,128,true,32,89660,114082.0599,84450.70857
sdd-lstmtai,S,3,100,1,128,128,128,true,32,95816,623616.2599,50570.80574
sdd-lstmtai,S,3,100,1,128,128,128,true,32,97457,513255.7399,26623.16892
sdd-lstmtai,S,3,100,1,128,128,128,true,32,97344,498408.2799,36568.50558
sdd-lstmtai,S,3,100,1,128,128,128,true,32,98086,473310.0199,40301.09126
sdd-lstmtai,S,3,100,1,150,150,150,true,32,104963,556858.6399,77029.02649
sdd-lstmtai,S,3,100,1,150,150,150,true,32,106683,785702.2599,20517.44753
sdd-lstmtai,S,3,100,1,150,150,150,true,32,108364,795309.9799,35634.2831
sdd-lstmtai,S,3,100,1,150,150,150,true,32,109410,708242.5599,11197.27267
sdd-lstmtai,S,3,100,1,150,150,150,true,32,107706,673713.1599,18907.64984
sdd-lstmtai,S,3,100,1,250,250,250,true,32,947061,1659754.399,811731.8877
sdd-lstmtai,S,3,100,1,250,250,250,true,32,957970,1198460.739,665748.6527
sdd-lstmtai,S,3,100,1,250,250,250,true,32,951074,1821623.559,595214.2133
sdd-lstmtai,S,3,100,1,250,250,250,true,32,949135,2048912.219,499078.1648
sdd-lstmtai,S,3,100,1,250,250,250,true,32,960080,2253333.779,32246.1173
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1248568,1931022.459,1048851.33
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1274476,1885405.939,959681.4897
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1246963,3183909.839,260804.3921
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1281139,1986606.539,249724.0761
sdd-lstmtai,S,3,100,1,300,300,300,true,32,1267332,3840934.119,26454.44339
sdd-lstmtai,S,3,100,1,200,200,200,true,32,268009,712502.8599,81754.62786
sdd-lstmtai,S,3,100,1,200,200,200,true,32,272127,911405.6599,46974.30185
sdd-lstmtai,S,3,100,1,200,200,200,true,32,278677,935938.6799,49300.72691
sdd-lstmtai,S,3,100,1,200,200,200,true,32,280113,1054069.5,323912.0841
sdd-lstmtai,S,3,100,1,200,200,200,true,32,284275,866364.2399,14542.00452
sdd-lstmtai,S,3,100,1,100,100,100,true,32,23414,36336.79999,69599.20085
sdd-lstmtai,S,3,100,1,100,100,100,true,32,25625,283875.0199,9855.522205
sdd-lstmtai,S,3,100,1,100,100,100,true,32,25268,328081.1399,5045.078378
sdd-lstmtai,S,3,100,1,100,100,100,true,32,25003,266334.1399,4248.696298
sdd-lstmtai,S,3,100,1,100,100,100,true,32,27466,268657.9199,7879.207929
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2434705,1705168.139,601391.0626
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2472770,1358006.019,649645.2796
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2453194,1499083.419,621064.1242
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2461658,2333815.459,31750.36325
sdd-lstmtai,S,3,100,1,256,256,256,true,32,2470000,1433755.179,215024.7858
sdd-lstmtai,S,3,100,1,400,400,400,true,32,2939116,2989263.339,1603695.409
sdd-lstmtai,S,3,100,1,400,400,400,true,32,2919115,4050268.119,756259.919
sdd-lstmtai,S,3,100,1,400,400,400,true,32,2883466,6262820.559,741594.2979
sdd-lstmtai,S,3,100,1,400,400,400,true,32,2910967,5431150.479,340513.69
sdd-lstmtai,S,3,100,1,400,400,400,true,32,2898948,5013259.739,739619.9169
sdd-lstmtai,S,3,100,1,224,224,224,true,32,639876,1536564.059,126854.2031
sdd-lstmtai,S,3,100,1,224,224,224,true,32,640398,1387606.759,15500.65049
sdd-lstmtai,S,3,100,1,224,224,224,true,32,641240,655599.0199,322792.5877
sdd-lstmtai,S,3,100,1,224,224,224,true,32,645232,1527388.519,17775.81535
sdd-lstmtai,S,3,100,1,224,224,224,true,32,640964,652145.0399,224684.1231
sdd-lstmtai,S,3,100,1,64,64,64,false,16,9105,16680.07999,18720.84472
sdd-lstmtai,S,3,100,1,64,64,64,false,16,9776,44070.19999,3776.736834
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10716,38106.81999,949.6603116
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10673,38808.63999,612.583113
sdd-lstmtai,S,3,100,1,64,64,64,false,16,10790,42289.43999,5035.182996
sdd-lstmtai,S,3,100,1,50,50,50,false,16,3426,6988.639999,3316.724967
sdd-lstmtai,S,3,100,1,50,50,50,false,16,3965,12652.87999,344.2964792
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4658,13239.91999,149.9338307
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4683,13377.29999,105.9604171
sdd-lstmtai,S,3,100,1,50,50,50,false,16,4657,12391.23999,39.94474183
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1711216,1508373.779,866759.9182
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1721065,1345570.879,477187.6804
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1705177,1665197.039,224320.2816
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1705909,2238422.139,395392.1206
sdd-lstmtai,S,3,100,1,288,288,288,false,16,1672074,1908111.299,246265.621
sdd-lstmtai,S,3,100,1,192,192,192,false,16,295390,392632.0799,40643.30517
sdd-lstmtai,S,3,100,1,192,192,192,false,16,299548,512351.6799,8915.333428
sdd-lstmtai,S,3,100,1,192,192,192,false,16,553406,472522.6999,9493.8087
sdd-lstmtai,S,3,100,1,192,192,192,false,16,301975,504839.9799,204459.7961
sdd-lstmtai,S,3,100,1,192,192,192,false,16,502593,492354.6999,18665.92799
sdd-lstmtai,S,3,100,1,160,160,160,false,16,162749,382895.3799,35868.82763
sdd-lstmtai,S,3,100,1,160,160,160,false,16,167377,547462.1999,11054.81215
sdd-lstmtai,S,3,100,1,160,160,160,false,16,173450,465400.2599,5146.465512
sdd-lstmtai,S,3,100,1,160,160,160,false,16,174239,448766.8399,8287.181111
sdd-lstmtai,S,3,100,1,160,160,160,false,16,169370,443308.3999,16408.66526
sdd-lstmtai,S,3,100,1,350,350,350,false,16,2831238,1577150.299,1054313.105
sdd-lstmtai,S,3,100,1,350,350,350,false,16,2835074,1617676.899,681964.6746
sdd-lstmtai,S,3,100,1,350,350,350,false,16,3394027,3178546.219,84822.0916
sdd-lstmtai,S,3,100,1,350,350,350,false,16,2802680,3471865.679,157379.903
sdd-lstmtai,S,3,100,1,350,350,350,false,16,2799838,3717813.039,807802.6712
sdd-lstmtai,S,3,100,1,96,96,96,false,16,31888,94376.95999,56896.14691
sdd-lstmtai,S,3,100,1,96,96,96,false,16,36020,249741.6399,25527.87755
sdd-lstmtai,S,3,100,1,96,96,96,false,16,35796,241127.1599,8356.739075
sdd-lstmtai,S,3,100,1,96,96,96,false,16,35592,221419.5799,5295.163706
sdd-lstmtai,S,3,100,1,96,96,96,false,16,35526,214041.6799,4655.820591
sdd-lstmtai,S,3,100,1,128,128,128,false,16,89645,273721.2799,82562.62839
sdd-lstmtai,S,3,100,1,128,128,128,false,16,93641,589755.3999,82585.41156
sdd-lstmtai,S,3,100,1,128,128,128,false,16,95316,506757.8999,20961.9639
sdd-lstmtai,S,3,100,1,128,128,128,false,16,95280,458116.2599,16967.20322
sdd-lstmtai,S,3,100,1,128,128,128,false,16,95244,422658.9599,110196.2987
sdd-lstmtai,S,3,100,1,150,150,150,false,16,128922,220763.1599,64210.94579
sdd-lstmtai,S,3,100,1,150,150,150,false,16,131592,495076.0999,19611.76643
sdd-lstmtai,S,3,100,1,150,150,150,false,16,133104,541082.8599,15295.11524
sdd-lstmtai,S,3,100,1,150,150,150,false,16,137647,536872.8199,22115.8304
sdd-lstmtai,S,3,100,1,150,150,150,false,16,135846,492684.8599,83313.42174
sdd-lstmtai,S,3,100,1,250,250,250,false,16,1206434,1258670.419,372523.032
sdd-lstmtai,S,3,100,1,250,250,250,false,16,1206671,1148012.599,476264.1216
sdd-lstmtai,S,3,100,1,250,250,250,false,16,1204417,1210680.719,297505.9933
sdd-lstmtai,S,3,100,1,250,250,250,false,16,1208485,1267377.299,14793.08533
sdd-lstmtai,S,3,100,1,250,250,250,false,16,1206770,684480.3399,268844.9143
sdd-lstmtai,S,3,100,1,300,300,300,false,16,1390688,1671226.939,916131.9645
sdd-lstmtai,S,3,100,1,300,300,300,false,16,1388542,818996.8999,197428.2653
sdd-lstmtai,S,3,100,1,300,300,300,false,16,1396316,1237391.619,724846.2301
sdd-lstmtai,S,3,100,1,300,300,300,false,16,1391920,2144696.079,740846.5055
sdd-lstmtai,S,3,100,1,300,300,300,false,16,1396127,2409434.799,509732.6603
sdd-lstmtai,S,3,100,1,200,200,200,false,16,316213,397184.7399,20347.92378
sdd-lstmtai,S,3,100,1,200,200,200,false,16,316394,592371.1599,20599.76265
sdd-lstmtai,S,3,100,1,200,200,200,false,16,352998,551156.3399,9536.222146
sdd-lstmtai,S,3,100,1,200,200,200,false,16,314259,857708.6599,19337.01263
sdd-lstmtai,S,3,100,1,200,200,200,false,16,316606,582387.1199,19228.47383
sdd-lstmtai,S,3,100,1,100,100,100,false,16,27020,146538.7199,55274.43728
sdd-lstmtai,S,3,100,1,100,100,100,false,16,29884,395623.8799,10991.48518
sdd-lstmtai,S,3,100,1,100,100,100,false,16,30755,370830.9399,8821.366643
sdd-lstmtai,S,3,100,1,100,100,100,false,16,30638,374301.7599,11201.20975
sdd-lstmtai,S,3,100,1,100,100,100,false,16,28340,297227.8799,5960.823056
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2696995,1106759.879,463764.9128
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2693256,1136751.619,425743.8398
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2684019,1281910.799,361176.7809
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2688840,1333440.5,153775.4346
sdd-lstmtai,S,3,100,1,256,256,256,false,16,2700831,1607662.179,16161.7782
sdd-lstmtai,S,3,100,1,400,400,400,false,16,3542204,1933859.899,1164506.155
sdd-lstmtai,S,3,100,1,400,400,400,false,16,3574825,2290371.179,607892.9211
sdd-lstmtai,S,3,100,1,400,400,400,false,16,3597415,4562146.339,396690.651
sdd-lstmtai,S,3,100,1,400,400,400,false,16,3575273,4243197.259,746793.9145
sdd-lstmtai,S,3,100,1,400,400,400,false,16,3574787,4357798.539,539829.3276
sdd-lstmtai,S,3,100,1,224,224,224,false,16,670703,1023195.039,14376.28808
sdd-lstmtai,S,3,100,1,224,224,224,false,16,670307,905796.7799,231119.2472
sdd-lstmtai,S,3,100,1,224,224,224,false,16,658645,998245.5599,9557.528394
sdd-lstmtai,S,3,100,1,224,224,224,false,16,664794,831806.1199,232665.1825
sdd-lstmtai,S,3,100,1,224,224,224,false,16,664535,977979.9799,10066.35837
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,7999,15359.47999,8536.247682
sdd-lstmtai,S,3,100,1,64,64,64,true,10000,10910,12839,187.301575
