algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstmdtfai,D,3,100,1,250,250,250,1,32,8,128542.14,309.8517071
lstmdtfai,D,3,100,1,250,250,250,1,32,7,129161.08,275.2820256
lstmdtfai,D,3,100,1,300,300,300,1,32,8,218505.02,717.2302138
lstmdtfai,D,3,100,1,300,300,300,1,32,9,218309.96,1595.132333
lstmdtfai,D,3,100,1,300,300,300,1,32,9,218382.62,374.917265
lstmdtfai,D,3,100,1,300,300,300,1,32,9,217865.58,1597.141448
lstmdtfai,D,3,100,1,300,300,300,1,32,9,218450.68,322.7117252
lstmdtfai,D,3,100,1,600,600,600,1,32,25,3937633.88,1065533.947
lstmdtfai,D,3,100,1,600,600,600,1,32,18,3809413.58,806583.2981
lstmdtfai,D,3,100,1,600,600,600,1,32,20,5197886.26,1263617.288
lstmdtfai,D,3,100,1,600,600,600,1,32,18,5935309.68,189757.6022
lstmdtfai,D,3,100,1,600,600,600,1,32,23,5989378.94,159639.0831
lstmdtfai,D,3,100,1,800,800,800,1,32,25,14000567.2,2228766.625
lstmdtfai,D,3,100,1,800,800,800,1,32,24,18989598,194104.0511
lstmdtfai,D,3,100,1,800,800,800,1,32,22,12690822.46,2845872.172
lstmdtfai,D,3,100,1,800,800,800,1,32,23,18909814.4,293003.0146
lstmdtfai,D,3,100,1,800,800,800,1,32,22,14629236.9,2213810.695
lstmdtfai,D,3,100,1,200,200,200,1,32,5,78256.74,5062.647698
lstmdtfai,D,3,100,1,200,200,200,1,32,6,72493.4,3043.470092
lstmdtfai,D,3,100,1,200,200,200,1,32,5,71791.22,149.4238656
lstmdtfai,D,3,100,1,200,200,200,1,32,5,71591.44,112.097843
lstmdtfai,D,3,100,1,200,200,200,1,32,5,71745.96,107.0945302
lstmdtfai,D,3,100,1,100,100,100,1,32,3,18180.54,985.7170225
lstmdtfai,D,3,100,1,100,100,100,1,32,3,18041.54,75.94424534
lstmdtfai,D,3,100,1,100,100,100,1,32,3,18089.68,86.52894082
lstmdtfai,D,3,100,1,100,100,100,1,32,3,18136.2,69.19884392
lstmdtfai,D,3,100,1,100,100,100,1,32,3,18133.08,66.32219538
lstmdtfai,D,3,100,1,450,450,450,1,32,12,1676515.56,20316.45247
lstmdtfai,D,3,100,1,450,450,450,1,32,15,1254069.1,278301.1816
lstmdtfai,D,3,100,1,450,450,450,1,32,14,1607480.38,94014.12193
lstmdtfai,D,3,100,1,450,450,450,1,32,14,1522583.96,176647.4812
lstmdtfai,D,3,100,1,450,450,450,1,32,14,1518652.86,206424.4884
lstmdtfai,D,3,100,1,256,256,256,1,32,6,159548.1,9384.049517
lstmdtfai,D,3,100,1,256,256,256,1,32,8,166055.86,13002.65541
lstmdtfai,D,3,100,1,256,256,256,1,32,8,154939.34,4556.064137
lstmdtfai,D,3,100,1,256,256,256,1,32,9,160804.86,267.3203329
lstmdtfai,D,3,100,1,256,256,256,1,32,8,160682.36,293.2634829
lstmdtfai,D,3,100,1,400,400,400,1,32,10,857353.44,22128.11743
lstmdtfai,D,3,100,1,400,400,400,1,32,13,863094.58,19510.78995
lstmdtfai,D,3,100,1,400,400,400,1,32,12,801624.78,58884.95188
lstmdtfai,D,3,100,1,400,400,400,1,32,13,855790.08,2979.389178
lstmdtfai,D,3,100,1,400,400,400,1,32,12,857118.82,1116.284582
lstmdtfai,D,3,100,1,224,224,224,1,32,5,86044.7,3614.363021
lstmdtfai,D,3,100,1,224,224,224,1,32,8,86240.26,2932.038402
lstmdtfai,D,3,100,1,224,224,224,1,32,6,85668.8,169.6403254
lstmdtfai,D,3,100,1,224,224,224,1,32,27,85703.2,143.1062542
lstmdtfai,D,3,100,1,224,224,224,1,32,6,85707.96,138.2108476
lstmdtfai,D,3,100,1,550,550,550,1,32,17,2886482.52,784446.7004
lstmdtfai,D,3,100,1,550,550,550,1,32,16,2764584.62,707062.85
lstmdtfai,D,3,100,1,550,550,550,1,32,16,2346227.8,647880.0884
lstmdtfai,D,3,100,1,550,550,550,1,32,16,3026447.3,807766.5007
lstmdtfai,D,3,100,1,550,550,550,1,32,15,2860096.92,770000.4205
lstmdtfai,D,3,100,1,64,64,64,1,48,2,7268.88,671.4099386
lstmdtfai,D,3,100,1,64,64,64,1,48,2,7179.38,69.59738213
lstmdtfai,D,3,100,1,64,64,64,1,48,3,7180.36,57.89084902
lstmdtfai,D,3,100,1,64,64,64,1,48,2,7186.96,76.15141758
lstmdtfai,D,3,100,1,64,64,64,1,48,2,7171.38,79.98747152
lstmdtfai,D,3,100,1,500,500,500,1,48,12,2958891.9,514696.1713
lstmdtfai,D,3,100,1,500,500,500,1,48,16,2434841.68,782346.0575
lstmdtfai,D,3,100,1,500,500,500,1,48,17,3036086.34,375172.3149
lstmdtfai,D,3,100,1,500,500,500,1,48,15,3257588.18,5624.184235
lstmdtfai,D,3,100,1,500,500,500,1,48,15,2788965.46,292095.2064
lstmdtfai,D,3,100,1,1000,1000,1000,1,48,30,25085538.8,2890901.359
lstmdtfai,D,3,100,1,1000,1000,1000,1,48,26,27355326.2,3180775.15
lstmdtfai,D,3,100,1,1000,1000,1000,1,48,49,36075572.82,6738378.656
lstmdtfai,D,3,100,1,50,50,50,1,48,1,4266.5,415.130064
lstmdtfai,D,3,100,1,50,50,50,1,48,1,4185.76,46.57276457
lstmdtfai,D,3,100,1,50,50,50,1,48,1,4188.78,54.20305895
lstmdtfai,D,3,100,1,50,50,50,1,48,5,4182.86,51.4917508
lstmdtfai,D,3,100,1,50,50,50,1,48,1,4190.44,54.04744582
lstmdtfai,D,3,100,1,288,288,288,1,48,8,180789.76,12348.61142
lstmdtfai,D,3,100,1,288,288,288,1,48,8,176846.38,269.9284268
lstmdtfai,D,3,100,1,288,288,288,1,48,8,177393.04,248.1011858
lstmdtfai,D,3,100,1,288,288,288,1,48,8,176965.34,185.5942467
lstmdtfai,D,3,100,1,288,288,288,1,48,8,177061,247.6029887
lstmdtfai,D,3,100,1,192,192,192,1,48,5,59506.64,3483.846361
lstmdtfai,D,3,100,1,192,192,192,1,48,6,58767.62,110.1021144
lstmdtfai,D,3,100,1,192,192,192,1,48,6,58487.5,122.5791581
lstmdtfai,D,3,100,1,192,192,192,1,48,6,58622.84,129.1666149
lstmdtfai,D,3,100,1,192,192,192,1,48,6,58580.66,98.36963149
lstmdtfai,D,3,100,1,160,160,160,1,48,4,34088.18,1985.803965
lstmdtfai,D,3,100,1,160,160,160,1,48,6,32897.6,993.3407069
lstmdtfai,D,3,100,1,160,160,160,1,48,5,32708.34,785.2623411
lstmdtfai,D,3,100,1,160,160,160,1,48,6,32699.1,765.5304109
lstmdtfai,D,3,100,1,160,160,160,1,48,5,32704.92,739.0124178
lstmdtfai,D,3,100,1,350,350,350,1,48,9,383244.34,1042.989868
lstmdtfai,D,3,100,1,350,350,350,1,48,12,382965.08,893.9073294
lstmdtfai,D,3,100,1,350,350,350,1,48,11,383968.56,1990.305697
lstmdtfai,D,3,100,1,350,350,350,1,48,12,382969.3,1112.97562
lstmdtfai,D,3,100,1,350,350,350,1,48,11,383319.52,773.0160733
lstmdtfai,D,3,100,1,96,96,96,1,48,2,13491.74,988.5438343
lstmdtfai,D,3,100,1,96,96,96,1,48,3,13350.62,34.2583654
lstmdtfai,D,3,100,1,96,96,96,1,48,2,13397,57.14437855
lstmdtfai,D,3,100,1,96,96,96,1,48,2,13430.22,35.41823824
lstmdtfai,D,3,100,1,96,96,96,1,48,3,13427.02,42.12338543
lstmdtfai,D,3,100,1,128,128,128,1,48,3,25220.58,1163.86898
lstmdtfai,D,3,100,1,128,128,128,1,48,5,24990.92,356.3543652
lstmdtfai,D,3,100,1,128,128,128,1,48,4,25009.26,310.2217149
lstmdtfai,D,3,100,1,128,128,128,1,48,4,25006.44,304.7336647
lstmdtfai,D,3,100,1,128,128,128,1,48,4,25007.76,378.2610506
lstmdtfai,D,3,100,1,150,150,150,1,48,5,30356.44,1382.302516
lstmdtfai,D,3,100,1,150,150,150,1,48,5,30397.14,597.4315027
lstmdtfai,D,3,100,1,150,150,150,1,48,5,30494.18,728.3659435
lstmdtfai,D,3,100,1,150,150,150,1,48,5,30419.12,555.821829
lstmdtfai,D,3,100,1,150,150,150,1,48,5,30459.64,689.5681768
lstmdtfai,D,3,100,1,250,250,250,1,48,6,130438.34,5341.269117
lstmdtfai,D,3,100,1,250,250,250,1,48,7,128532.74,300.1342906
lstmdtfai,D,3,100,1,250,250,250,1,48,7,129046.42,292.2084934
lstmdtfai,D,3,100,1,250,250,250,1,48,7,128582.1,233.3530587
lstmdtfai,D,3,100,1,250,250,250,1,48,7,129720.48,322.7268343
lstmdtfai,D,3,100,1,300,300,300,1,48,7,221857.38,10206.44511
lstmdtfai,D,3,100,1,300,300,300,1,48,10,217888,1166.242822
lstmdtfai,D,3,100,1,300,300,300,1,48,9,218095.78,474.6472075
lstmdtfai,D,3,100,1,300,300,300,1,48,8,218285.62,1793.214609
lstmdtfai,D,3,100,1,300,300,300,1,48,9,218145.88,561.6043319
lstmdtfai,D,3,100,1,600,600,600,1,48,26,3791355.82,975980.092
lstmdtfai,D,3,100,1,600,600,600,1,48,18,4966652.68,1134218.9
lstmdtfai,D,3,100,1,600,600,600,1,48,19,5982546.42,127524.6415
lstmdtfai,D,3,100,1,600,600,600,1,48,18,5382611,1114823.591
lstmdtfai,D,3,100,1,600,600,600,1,48,18,5959884.32,184669.8273
lstmdtfai,D,3,100,1,800,800,800,1,48,86,13189312.66,2016490.191
lstmdtfai,D,3,100,1,800,800,800,1,48,22,15669944.82,3649815.887
lstmdtfai,D,3,100,1,800,800,800,1,48,24,17274096.04,2788060.966
lstmdtfai,D,3,100,1,800,800,800,1,48,22,18979533.8,409149.6118
lstmdtfai,D,3,100,1,800,800,800,1,48,23,18882903,229860.491
lstmdtfai,D,3,100,1,200,200,200,1,48,5,75539.42,4358.042795
lstmdtfai,D,3,100,1,200,200,200,1,48,5,72596.08,2336.427305
lstmdtfai,D,3,100,1,200,200,200,1,48,6,71847.76,117.3900439
lstmdtfai,D,3,100,1,200,200,200,1,48,5,71861.26,151.4545225
lstmdtfai,D,3,100,1,200,200,200,1,48,5,71948.6,120.0931305
lstmdtfai,D,3,100,1,100,100,100,1,48,2,17644.76,788.4314697
lstmdtfai,D,3,100,1,100,100,100,1,48,3,17548.54,86.33729438
lstmdtfai,D,3,100,1,100,100,100,1,48,3,17641.08,66.33003543
lstmdtfai,D,3,100,1,100,100,100,1,48,3,17723.14,122.6367009
lstmdtfai,D,3,100,1,100,100,100,1,48,3,17610.56,66.17043449
lstmdtfai,D,3,100,1,450,450,450,1,48,11,1684792.8,52823.5189
lstmdtfai,D,3,100,1,450,450,450,1,48,13,1097173.72,314647.8715
lstmdtfai,D,3,100,1,450,450,450,1,48,13,1591064.56,144345.2828
lstmdtfai,D,3,100,1,450,450,450,1,48,13,1673713.82,35663.4455
lstmdtfai,D,3,100,1,450,450,450,1,48,13,1280530.6,150821.079
lstmdtfai,D,3,100,1,256,256,256,1,48,6,156352.74,1451.933247
lstmdtfai,D,3,100,1,256,256,256,1,48,8,156535.28,978.0172399
lstmdtfai,D,3,100,1,256,256,256,1,48,7,156412.46,843.5835752
lstmdtfai,D,3,100,1,256,256,256,1,48,8,156764.58,1228.679406
lstmdtfai,D,3,100,1,256,256,256,1,48,8,156196.52,680.7504753
lstmdtfai,D,3,100,1,400,400,400,1,48,10,864419.34,8948.721693
lstmdtfai,D,3,100,1,400,400,400,1,48,13,852820.7,1032.740282
lstmdtfai,D,3,100,1,400,400,400,1,48,12,763742.7,113416.5541
lstmdtfai,D,3,100,1,400,400,400,1,48,15,848184.06,2502.014608
lstmdtfai,D,3,100,1,400,400,400,1,48,12,852628.22,19148.36431
lstmdtfai,D,3,100,1,224,224,224,1,48,5,85283.24,3734.059697
lstmdtfai,D,3,100,1,224,224,224,1,48,7,84153.2,169.6012972
lstmdtfai,D,3,100,1,224,224,224,1,48,6,84091.06,157.1071494
lstmdtfai,D,3,100,1,224,224,224,1,48,6,84067.68,127.1129325
lstmdtfai,D,3,100,1,224,224,224,1,48,6,84203.78,170.2763977
lstmdtfai,D,3,100,1,550,550,550,1,48,17,3055293.7,743042.8299
lstmdtfai,D,3,100,1,550,550,550,1,48,17,3096474.32,497444.791
lstmdtfai,D,3,100,1,550,550,550,1,48,17,4244879.54,197787.9478
lstmdtfai,D,3,100,1,550,550,550,1,48,16,2448978.7,348595.2212
lstmdtfai,D,3,100,1,550,550,550,1,48,16,4246991.7,200252.3262
